account_id,performance_period,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type
864,2,0,0,0,0,1,1,0,1,0,0,1,0,2,6,0,47,35,8,1,13752,650,no_money_launder,single,wire
865,2,0,0,0,0,0,1,0,1,0,0,1,2,1,2,2,44,6,4,6,36813,746,no_money_launder,divorced,check
866,2,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,152,5,8,1,67173,742,no_money_launder,single,cash
867,2,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,51,23,5,1,26582,843,no_money_launder,married,check
868,2,0,1,0,1,1,0,1,1,0,0,1,2,0,0,2,42,2,3,7,10095,625,no_money_launder,divorced,cash
869,2,0,1,0,0,0,1,1,1,1,0,1,1,1,2,0,27,36,5,6,60998,631,no_money_launder,married,check
870,2,0,1,0,1,0,0,0,0,1,0,1,2,0,3,0,53,33,5,16,66871,709,no_money_launder,divorced,cash
871,2,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0,3,22,5,20,25176,725,no_money_launder,divorced,check
872,2,0,0,0,0,0,1,1,1,0,0,1,1,0,0,3,71,23,3,5,60551,715,no_money_launder,married,cash
873,2,0,1,0,0,0,1,0,1,0,0,1,1,1,5,0,177,11,1,14,46134,713,no_money_launder,married,check
874,2,0,0,0,0,1,1,0,1,0,0,1,1,1,7,1,173,21,7,19,91254,709,no_money_launder,married,check
875,2,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,24,15,6,12,62046,673,no_money_launder,married,check
876,2,0,0,0,0,0,0,1,0,0,0,1,1,1,2,0,13,96,8,4,102093,711,no_money_launder,married,check
877,2,0,1,1,0,1,1,1,1,0,1,1,2,1,3,0,245,11,1,1,46424,666,no_money_launder,divorced,check
878,2,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,325,23,1,5,44441,714,no_money_launder,married,check
879,2,0,0,0,1,0,0,0,1,0,1,1,2,2,2,2,13,147,42,3,45214,687,no_money_launder,divorced,wire
880,2,0,0,0,0,0,1,1,0,0,1,1,2,1,2,2,33,140,2,6,120809,663,no_money_launder,divorced,check
881,2,0,1,0,1,1,1,1,0,0,0,1,2,1,1,0,18,16,4,13,61537,678,no_money_launder,divorced,check
882,2,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,141,30,8,17,66239,849,no_money_launder,single,check
883,2,0,0,1,0,0,1,0,1,0,1,1,1,1,2,2,12,28,3,29,62303,714,no_money_launder,married,check
884,2,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,28,6,15,1,34711,673,no_money_launder,single,cash
885,2,0,0,1,0,1,1,1,1,0,0,1,1,1,0,3,228,87,5,13,67395,502,no_money_launder,married,check
886,2,0,1,1,0,0,1,0,1,0,0,1,1,2,0,0,419,15,5,14,72160,766,no_money_launder,married,wire
887,2,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,82,89,3,1,72992,624,no_money_launder,married,check
888,2,0,0,1,1,1,1,1,1,0,1,1,1,0,2,0,95,41,8,2,99001,644,no_money_launder,married,cash
889,2,0,1,0,1,1,1,0,0,0,0,1,2,0,0,0,16,28,1,12,270563,739,no_money_launder,divorced,cash
890,2,0,0,1,0,1,1,1,1,1,0,1,1,1,4,1,221,10,4,2,62366,749,no_money_launder,married,check
891,2,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,99,24,9,15,22580,792,no_money_launder,married,wire
892,2,0,0,1,1,1,1,0,0,0,1,1,2,1,3,0,304,13,1,3,32338,594,no_money_launder,divorced,check
893,2,0,0,1,0,0,1,1,1,0,0,1,1,2,0,4,224,7,1,1,74109,720,no_money_launder,married,wire
894,2,0,0,1,0,0,0,1,1,0,0,1,0,2,0,1,88,17,3,1,5271,665,no_money_launder,single,wire
895,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,4,89,3,5,3,25829,666,no_money_launder,single,check
896,2,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,86,15,3,5,31661,800,no_money_launder,married,check
897,2,0,0,0,0,1,1,1,1,0,0,1,2,1,0,2,78,21,3,7,64805,748,no_money_launder,divorced,check
898,2,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,395,17,6,25,76986,823,no_money_launder,married,cash
899,2,0,0,0,0,0,1,0,1,0,0,1,2,2,0,1,94,35,8,1,90861,713,no_money_launder,divorced,wire
900,2,0,1,1,0,1,0,0,0,0,0,1,2,1,1,3,4,127,2,3,31962,711,no_money_launder,divorced,check
901,2,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,74,42,1,11,262122,723,no_money_launder,single,check
902,2,0,0,0,0,1,1,1,1,0,0,0,2,0,0,0,18,5,9,5,74530,725,no_money_launder,divorced,cash
903,2,0,0,1,1,0,0,1,1,0,1,1,1,2,1,3,24,21,4,10,53893,730,no_money_launder,married,wire
904,2,0,0,0,0,1,0,1,1,1,0,1,2,1,1,0,270,19,6,1,68876,780,no_money_launder,divorced,check
905,2,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,22,34,4,1,95007,727,no_money_launder,married,check
906,2,0,0,1,1,1,0,1,0,0,0,1,1,0,2,7,62,17,4,12,5005,841,no_money_launder,married,cash
907,2,0,0,0,0,0,0,0,1,0,0,1,1,1,3,2,410,31,5,11,42799,666,no_money_launder,married,check
908,2,0,1,0,0,0,1,1,1,1,0,1,2,1,4,1,36,40,9,20,14565,682,no_money_launder,divorced,check
909,2,0,0,1,0,0,1,0,1,1,0,1,0,1,2,1,95,121,3,2,73633,723,no_money_launder,single,check
910,2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,163,205,5,4,72264,745,no_money_launder,single,check
911,2,0,1,1,1,1,1,1,1,0,1,1,1,1,0,4,56,34,3,2,64245,674,no_money_launder,married,check
912,2,0,0,0,0,1,1,1,0,0,0,1,2,1,2,2,140,25,22,3,72552,724,no_money_launder,divorced,check
913,2,0,0,0,1,1,1,0,0,0,0,0,2,1,1,2,139,6,5,1,14243,626,no_money_launder,divorced,check
914,2,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,20,41,1,5,104218,658,no_money_launder,married,cash
915,2,0,0,0,0,0,1,0,1,0,0,1,0,2,6,2,412,73,1,6,61543,591,no_money_launder,single,wire
916,2,0,0,1,1,0,1,1,1,0,0,1,1,2,4,0,411,15,4,29,9907,701,no_money_launder,married,wire
917,2,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,488,17,2,9,67711,743,no_money_launder,single,check
918,2,0,1,1,0,0,0,1,1,0,0,1,2,0,4,0,478,75,3,45,65271,765,no_money_launder,divorced,cash
919,2,0,0,1,0,1,1,1,1,0,0,0,2,1,4,0,54,8,2,7,6842,607,no_money_launder,divorced,check
920,2,0,1,1,0,1,0,1,0,0,0,1,2,1,3,1,196,17,2,6,10501,744,no_money_launder,divorced,check
921,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,4,442,18,5,9,61508,666,no_money_launder,married,check
922,2,0,0,0,1,0,1,1,1,0,1,0,2,1,0,0,55,19,1,4,40327,703,no_money_launder,divorced,check
923,2,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,40,235,1,11,49229,570,no_money_launder,married,check
924,2,0,1,1,0,1,0,0,1,0,0,0,1,0,3,0,227,14,4,2,72635,686,no_money_launder,married,cash
925,2,0,0,1,0,1,0,0,0,0,1,1,2,1,0,1,44,18,7,1,229905,790,no_money_launder,divorced,check
926,2,0,1,0,0,0,1,1,1,0,0,0,2,1,0,3,12,31,7,1,28008,697,no_money_launder,divorced,check
927,2,0,0,0,0,1,1,1,1,0,0,1,1,1,2,0,180,22,5,1,34329,704,no_money_launder,married,check
928,2,0,1,1,1,0,1,0,1,0,0,1,1,1,5,0,84,1,4,20,6884,582,no_money_launder,married,check
929,2,0,1,0,1,1,1,0,1,0,0,1,1,1,2,7,13,13,1,15,54210,667,no_money_launder,married,check
930,2,0,1,1,0,1,0,0,1,0,1,1,2,0,2,0,66,122,1,9,66910,739,no_money_launder,divorced,cash
931,2,0,0,0,1,1,1,1,1,0,0,0,2,1,3,4,74,10,10,4,48076,788,no_money_launder,divorced,check
932,2,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,21,2,1,23,55627,651,no_money_launder,married,check
933,2,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,13,13,4,17,62314,830,no_money_launder,married,cash
934,2,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,24,2,5,45,68794,685,no_money_launder,single,check
935,2,0,0,0,1,0,1,1,0,1,0,1,2,1,0,0,11,8,2,10,149341,675,no_money_launder,divorced,check
936,2,0,0,0,0,0,1,0,0,0,0,1,0,2,4,0,95,30,21,18,27520,743,no_money_launder,single,wire
937,2,0,0,0,1,0,1,1,0,0,1,1,1,2,6,0,81,2,5,3,33944,705,no_money_launder,married,wire
938,2,0,0,1,0,0,1,1,0,0,1,1,1,0,2,0,260,12,3,6,94903,837,no_money_launder,married,cash
939,2,0,0,0,0,1,0,0,1,0,0,1,2,1,3,2,44,23,1,18,68697,721,no_money_launder,divorced,check
940,2,0,0,0,0,0,1,1,0,0,0,0,1,0,6,1,12,1,2,5,91053,570,no_money_launder,married,cash
941,2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,69,25,5,39,43563,696,no_money_launder,married,check
942,2,0,0,0,0,0,1,1,0,0,1,1,0,2,0,2,33,24,4,13,40359,710,no_money_launder,single,wire
943,2,0,0,1,0,0,1,1,1,1,1,1,1,1,2,1,222,6,8,15,59149,631,no_money_launder,married,check
944,2,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,152,22,1,3,52078,845,no_money_launder,married,check
945,2,0,1,0,0,0,1,1,1,0,0,1,1,1,5,0,85,15,4,1,8676,741,no_money_launder,married,check
946,2,0,0,1,0,1,1,1,0,0,1,1,0,1,4,2,351,30,4,26,91870,717,no_money_launder,single,check
947,2,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,89,23,5,3,21858,620,no_money_launder,single,cash
948,2,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,65,245,5,5,229077,558,no_money_launder,married,check
949,2,0,0,1,0,1,1,0,0,1,0,0,1,1,5,2,217,16,5,18,68186,772,no_money_launder,married,check
950,2,0,1,0,0,1,1,1,1,0,0,1,1,1,4,1,4,12,3,1,101268,602,no_money_launder,married,check
951,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,125,53,4,3,65489,613,no_money_launder,single,check
952,2,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,392,189,3,5,63617,606,no_money_launder,married,check
953,2,0,1,0,1,1,1,0,0,0,1,0,0,1,0,7,65,14,2,1,36664,686,no_money_launder,single,check
954,2,0,0,0,1,1,1,0,1,0,0,1,1,1,0,3,74,17,10,1,27841,724,no_money_launder,married,check
955,2,0,1,1,0,0,1,0,0,0,0,1,2,0,4,3,281,223,5,14,7709,648,no_money_launder,divorced,cash
956,2,0,0,1,0,1,1,1,1,0,0,1,1,2,1,0,473,21,5,4,51201,744,no_money_launder,married,wire
957,2,0,0,1,0,1,1,0,0,0,0,1,1,1,0,4,54,212,10,14,15384,713,no_money_launder,married,check
958,2,0,1,1,0,0,1,0,1,0,0,1,2,1,0,1,28,4,1,13,62974,618,no_money_launder,divorced,check
959,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,17,23,3,14,47090,747,no_money_launder,single,check
960,2,0,0,1,0,1,1,1,0,0,1,1,1,2,2,0,20,3,1,25,65499,742,no_money_launder,married,wire
961,2,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,34,28,1,3,82890,750,no_money_launder,married,check
962,2,0,0,0,1,1,1,0,1,0,0,0,1,1,2,0,25,4,4,5,79704,730,no_money_launder,married,check
963,2,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,98,163,5,4,42567,757,no_money_launder,single,check
964,2,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0,95,4,4,3,13723,656,no_money_launder,single,check
965,2,0,0,1,0,1,1,1,0,0,1,1,1,0,2,2,233,4,5,1,66273,681,no_money_launder,married,cash
966,2,0,0,1,0,1,1,0,1,0,0,1,2,2,0,5,285,11,9,6,6964,706,no_money_launder,divorced,wire
967,2,0,0,1,1,1,0,1,0,0,1,0,0,1,2,0,10,1,12,3,38586,624,no_money_launder,single,check
968,2,0,0,0,0,1,0,0,1,0,0,1,2,1,1,3,66,123,5,11,9019,781,no_money_launder,divorced,check
969,2,0,0,1,0,0,1,1,1,0,0,0,1,1,2,0,335,2,3,12,37653,640,no_money_launder,married,check
970,2,0,0,0,0,1,1,0,0,0,0,1,2,2,3,0,58,13,2,4,71081,659,no_money_launder,divorced,wire
971,2,0,0,1,1,0,1,0,0,0,0,1,1,2,1,0,179,12,49,1,63937,752,no_money_launder,married,wire
972,2,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,13,41,5,5,19084,672,no_money_launder,married,check
973,2,0,0,0,1,0,0,0,1,0,0,0,2,1,3,0,80,32,8,3,73571,580,no_money_launder,divorced,check
974,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,2,76,8,9,11,173557,791,no_money_launder,married,check
975,2,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,109,11,1,6,27871,630,no_money_launder,single,check
976,2,0,0,0,0,0,0,1,0,0,1,1,2,1,2,1,173,13,4,1,64702,754,no_money_launder,divorced,check
977,2,0,0,0,0,0,0,1,1,0,0,1,2,1,3,0,469,14,5,8,63017,657,no_money_launder,divorced,check
978,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,7,15,211,4,5,74926,551,no_money_launder,married,check
979,2,0,1,1,1,0,1,0,1,0,0,1,0,2,0,2,165,18,2,17,35063,627,no_money_launder,single,wire
980,2,0,0,0,1,0,0,0,1,0,0,1,2,1,2,0,48,32,4,3,57673,703,no_money_launder,divorced,check
981,2,0,1,0,1,1,1,1,0,1,0,1,1,1,3,2,329,118,2,1,5064,765,no_money_launder,married,check
982,2,0,1,1,0,1,0,1,0,0,1,1,0,1,2,0,57,144,1,17,46634,766,no_money_launder,single,check
983,2,0,0,1,0,0,1,0,1,0,0,0,0,1,2,4,38,20,3,3,58565,700,no_money_launder,single,check
984,2,0,0,0,1,1,0,1,0,0,0,1,1,1,2,1,300,217,2,5,21715,679,no_money_launder,married,check
985,2,0,1,1,0,1,1,0,1,1,0,1,2,1,1,0,49,8,9,3,53052,724,no_money_launder,divorced,check
986,2,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,34,118,47,11,58160,655,no_money_launder,married,check
987,2,0,0,1,0,0,1,1,1,0,0,0,2,1,5,0,40,125,2,1,149207,733,no_money_launder,divorced,check
988,2,0,1,0,0,1,1,1,1,0,1,1,1,1,6,1,58,14,48,1,134293,636,no_money_launder,married,check
989,2,0,0,0,0,1,1,1,0,0,0,1,2,1,0,7,93,49,1,4,168393,780,no_money_launder,divorced,check
990,2,0,1,1,0,1,1,1,0,0,0,1,2,1,0,0,136,21,4,3,20830,765,no_money_launder,divorced,check
991,2,0,1,0,1,1,1,1,0,1,0,1,1,1,4,3,17,141,2,15,19681,625,no_money_launder,married,check
992,2,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,11,12,32,13,63398,681,no_money_launder,married,check
993,2,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,51,28,3,11,60376,664,no_money_launder,married,check
994,2,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,91,12,3,12,87627,727,no_money_launder,married,check
995,2,0,1,1,0,1,1,0,0,1,0,1,2,1,1,0,17,69,1,1,70246,670,no_money_launder,divorced,check
996,2,0,1,1,0,1,1,0,1,0,0,1,1,1,0,3,78,20,1,5,21783,789,no_money_launder,married,check
997,2,0,1,0,0,1,0,1,1,0,0,1,2,1,0,0,40,15,5,4,109820,706,no_money_launder,divorced,check
998,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,395,36,1,3,82005,824,no_money_launder,single,check
999,2,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,42,35,1,13,263869,746,no_money_launder,single,check
1000,2,0,0,0,0,1,1,0,1,0,0,0,2,1,6,0,89,1,4,15,62350,727,no_money_launder,divorced,check
1001,2,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,387,240,5,14,13702,745,no_money_launder,married,cash
1002,2,0,1,0,1,1,1,1,0,0,1,1,2,1,0,1,114,19,1,9,65727,630,no_money_launder,divorced,check
1003,2,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,270,13,5,16,53580,775,no_money_launder,single,check
1004,2,0,0,1,0,1,1,1,0,0,0,1,1,1,2,3,36,42,2,20,13300,825,no_money_launder,married,check
1005,2,0,0,1,0,0,1,1,0,0,1,1,1,1,3,0,232,147,23,2,83447,765,no_money_launder,married,check
1006,2,0,0,0,1,0,1,1,0,0,0,1,2,1,0,0,21,201,3,15,69996,838,no_money_launder,divorced,check
1007,2,0,1,1,1,0,0,0,1,0,1,1,2,1,3,4,83,43,4,4,59583,625,no_money_launder,divorced,check
1008,2,0,0,1,0,1,1,1,1,0,0,1,1,1,6,5,89,66,5,3,60561,659,no_money_launder,married,check
1009,2,0,1,0,0,1,1,1,0,0,1,1,2,1,0,0,43,5,6,30,90132,832,no_money_launder,divorced,check
1010,2,0,1,1,0,0,0,1,1,1,0,1,2,2,0,2,253,30,2,8,20891,704,no_money_launder,divorced,wire
1011,2,0,1,0,1,0,0,1,0,0,0,0,2,1,0,7,80,90,3,12,53663,681,no_money_launder,divorced,check
1012,2,0,0,0,0,1,0,1,1,0,1,1,1,1,0,2,33,13,4,4,71486,716,no_money_launder,married,check
1013,2,0,0,1,0,1,1,1,1,0,1,0,2,2,0,2,121,11,2,24,55775,725,no_money_launder,divorced,wire
1014,2,0,0,0,1,0,1,1,1,0,0,1,2,1,0,0,40,13,2,28,96020,664,no_money_launder,divorced,check
1015,2,0,0,1,1,0,1,0,1,0,0,1,0,1,0,2,179,22,2,15,46413,744,no_money_launder,single,check
1016,2,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,81,105,18,4,33237,746,no_money_launder,married,check
1017,2,0,0,0,0,0,1,0,0,0,0,1,2,1,0,3,133,8,3,2,7567,721,no_money_launder,divorced,check
1018,2,0,0,0,1,0,1,1,0,0,1,1,2,1,6,1,25,5,3,11,24685,636,no_money_launder,divorced,check
1019,2,0,0,1,0,1,0,0,0,0,0,1,2,1,3,2,43,3,5,11,94300,748,no_money_launder,divorced,check
1020,2,0,1,0,1,1,1,1,1,0,1,1,0,0,3,0,73,9,3,19,29459,736,no_money_launder,single,cash
1021,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,7,18,13,2,1,24566,850,no_money_launder,married,check
1022,2,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,445,16,4,13,66224,690,no_money_launder,single,check
1023,2,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,140,24,14,15,40112,747,no_money_launder,single,check
1024,2,0,1,0,0,0,1,1,0,0,0,1,1,0,7,1,341,124,17,7,5900,708,no_money_launder,married,cash
1025,2,0,0,0,0,0,1,1,1,0,0,1,1,2,0,0,100,48,3,18,73060,621,no_money_launder,married,wire
1026,2,0,0,0,1,0,0,0,1,0,0,1,2,1,3,0,79,29,1,11,51951,792,no_money_launder,divorced,check
1027,2,0,1,1,1,0,1,1,1,0,0,1,2,1,0,3,350,21,4,5,113298,551,no_money_launder,divorced,check
1028,2,0,0,1,0,1,1,1,1,0,0,1,2,1,0,1,60,48,3,1,6429,625,no_money_launder,divorced,check
1029,2,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,15,43,1,12,95443,764,no_money_launder,married,check
1030,2,0,1,1,1,1,1,1,1,0,0,0,2,1,0,0,183,20,3,5,20962,699,no_money_launder,divorced,check
1031,2,0,1,0,0,1,1,1,1,0,0,1,2,1,4,4,21,33,18,4,69183,709,no_money_launder,divorced,check
1032,2,0,0,1,1,0,1,0,1,0,1,1,1,1,0,1,38,14,36,21,33408,604,no_money_launder,married,check
1033,2,0,0,1,1,0,1,0,1,1,1,1,0,1,4,0,82,11,1,4,39359,682,no_money_launder,single,check
1034,2,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,62,31,1,5,64591,691,no_money_launder,married,cash
1035,2,0,0,1,1,1,1,1,0,0,1,1,2,1,1,2,244,12,10,14,148629,656,no_money_launder,divorced,check
1036,2,0,1,1,0,1,1,1,1,0,0,1,1,2,5,0,29,96,26,15,73289,710,no_money_launder,married,wire
1037,2,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2,337,3,2,12,6082,715,no_money_launder,married,check
1038,2,0,0,1,0,1,0,1,1,0,0,1,2,2,0,0,21,60,26,30,96851,512,no_money_launder,divorced,wire
1039,2,0,0,0,0,0,1,0,0,1,0,0,2,1,3,1,16,13,1,19,88715,676,no_money_launder,divorced,check
1040,2,0,1,0,0,0,1,1,0,0,0,1,2,1,1,1,63,1,2,7,46771,704,no_money_launder,divorced,check
1041,2,0,0,0,0,0,1,1,0,0,0,1,1,2,1,7,90,11,5,17,8156,729,no_money_launder,married,wire
1042,2,0,0,1,1,0,1,1,0,0,0,1,0,2,6,4,76,35,4,35,117449,741,no_money_launder,single,wire
1043,2,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,19,10,2,4,69039,740,no_money_launder,divorced,check
1044,2,0,0,1,1,0,1,1,1,0,0,1,2,0,3,2,480,57,2,4,74313,772,no_money_launder,divorced,cash
1045,2,0,0,0,0,0,1,0,0,0,0,0,1,1,4,0,61,17,3,3,100075,699,no_money_launder,married,check
1046,2,0,0,0,1,0,1,1,0,0,0,1,1,1,0,3,358,22,3,1,46863,628,no_money_launder,married,check
1047,2,0,1,0,0,0,1,1,0,0,0,1,2,1,7,1,22,18,2,1,61920,598,no_money_launder,divorced,check
1048,2,0,0,0,1,0,1,1,1,0,0,0,2,1,0,0,95,24,5,12,45090,774,no_money_launder,divorced,check
1049,2,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,99,221,2,3,82219,735,no_money_launder,single,check
1050,2,0,0,1,1,0,1,1,1,0,0,1,2,1,4,1,167,118,5,11,127661,660,no_money_launder,divorced,check
1051,2,0,0,1,0,0,1,1,0,0,0,1,1,1,1,4,65,11,30,25,98629,725,no_money_launder,married,check
1052,2,0,1,0,1,1,1,1,0,0,0,1,2,0,2,0,204,193,3,13,45133,733,no_money_launder,divorced,cash
1053,2,0,0,1,1,1,0,1,1,0,1,1,1,0,3,6,70,48,4,11,63136,742,no_money_launder,married,cash
1054,2,0,1,1,1,1,1,1,0,0,1,1,1,1,7,0,30,15,10,15,38137,756,no_money_launder,married,check
1055,2,0,1,0,0,1,1,1,1,0,0,1,2,1,3,0,42,18,1,5,47465,750,no_money_launder,divorced,check
1056,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,208,123,4,19,18897,780,no_money_launder,married,check
1057,2,0,0,1,1,1,1,1,1,0,0,0,2,1,0,6,19,201,5,9,60863,550,no_money_launder,divorced,check
1058,2,0,0,0,1,1,1,0,1,0,0,0,1,0,4,7,343,22,12,14,288957,706,no_money_launder,married,cash
1059,2,0,1,1,0,1,0,1,0,0,1,0,2,1,6,2,87,45,1,12,68008,740,no_money_launder,divorced,check
1060,2,0,1,0,0,1,0,1,1,0,0,1,1,1,2,3,24,49,1,1,11616,748,no_money_launder,married,check
1061,2,0,0,1,1,1,0,1,0,0,0,0,1,2,1,0,418,16,2,14,19264,731,no_money_launder,married,wire
1062,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,355,7,1,14,49732,742,no_money_launder,married,cash
1063,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,2,57,131,1,1,13877,676,no_money_launder,married,check
1064,2,0,0,1,0,1,1,0,0,0,0,1,0,1,0,4,34,12,12,3,11176,784,no_money_launder,single,check
1065,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,6,6,137,3,8,60841,745,no_money_launder,single,check
1066,2,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,27,73,9,14,5242,696,no_money_launder,single,check
1067,2,0,1,1,1,1,0,1,1,1,0,1,1,1,1,3,314,37,5,1,92629,683,no_money_launder,married,check
1068,2,0,0,0,0,1,0,0,1,0,0,1,0,1,3,1,35,22,3,20,7506,624,no_money_launder,single,check
1069,2,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,163,41,1,5,147864,725,no_money_launder,married,check
1070,2,0,1,1,0,1,1,0,0,0,0,1,2,1,1,2,51,16,9,12,34360,772,no_money_launder,divorced,check
1071,2,0,0,0,0,1,1,1,1,0,0,1,0,2,4,0,24,15,1,12,94673,699,no_money_launder,single,wire
1072,2,0,0,1,1,1,1,1,0,0,0,1,2,1,3,0,64,18,5,5,48978,814,no_money_launder,divorced,check
1073,2,0,0,1,0,0,1,0,0,0,1,1,2,1,0,1,88,71,9,10,68769,702,no_money_launder,divorced,check
1074,2,0,1,0,1,1,1,0,1,0,0,0,1,1,2,0,25,9,3,2,94435,687,no_money_launder,married,check
1075,2,0,0,0,1,0,0,1,0,0,0,1,1,1,4,7,76,19,2,1,59219,651,no_money_launder,married,check
1076,2,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,491,126,3,3,46276,677,no_money_launder,married,check
1077,2,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,10,103,16,4,66505,708,no_money_launder,married,check
1078,2,0,0,0,0,1,1,1,0,0,0,1,2,1,1,6,22,5,5,2,72983,708,no_money_launder,divorced,check
1079,2,0,1,0,1,1,1,1,1,0,1,1,0,2,1,0,53,60,1,18,57439,710,no_money_launder,single,wire
1080,2,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,75,228,4,13,28670,784,no_money_launder,single,check
1081,2,0,0,0,1,0,1,0,0,0,0,1,2,1,3,1,201,17,15,3,24726,605,no_money_launder,divorced,check
1082,2,0,0,1,0,1,1,0,0,0,0,1,2,1,1,4,41,207,10,25,63193,829,no_money_launder,divorced,check
1083,2,0,1,0,0,1,1,1,0,0,0,0,2,1,5,1,15,12,2,23,65304,544,no_money_launder,divorced,check
1084,2,0,0,1,0,1,1,1,1,0,0,1,1,1,0,6,246,41,1,15,287381,611,no_money_launder,married,check
1085,2,0,0,0,1,1,1,0,0,0,0,1,0,1,3,2,67,10,12,1,39019,745,no_money_launder,single,check
1086,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,17,13,7,14,53158,573,no_money_launder,single,check
1087,2,0,0,0,1,0,0,1,0,0,0,0,2,1,2,2,87,27,3,14,87548,680,no_money_launder,divorced,check
1088,2,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,117,12,4,21,18826,642,no_money_launder,single,wire
1089,2,0,1,1,0,1,1,1,0,0,0,1,2,0,1,0,462,5,1,12,70391,715,no_money_launder,divorced,cash
1090,2,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,223,24,2,1,52233,700,no_money_launder,married,check
1091,2,0,0,1,0,1,0,0,1,0,0,1,1,1,0,3,37,57,2,2,61234,652,no_money_launder,married,check
1092,2,0,0,0,1,1,0,1,0,0,0,1,1,1,3,0,423,75,1,3,74855,645,no_money_launder,married,check
1093,2,0,1,1,0,0,0,0,1,0,0,1,0,1,4,0,256,154,1,12,43490,665,no_money_launder,single,check
1094,2,0,1,1,0,0,1,1,1,0,0,1,1,1,0,4,14,31,15,5,80687,556,no_money_launder,married,check
