account_id,performance_period,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type
3111,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,2,105,13,4,2,115316,704,no_money_launder,married,check
3112,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,2,70,146,1,7,60026,696,no_money_launder,married,check
3113,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,17,91,3,5,6674,653,no_money_launder,divorced,check
3114,1,0,1,1,0,1,1,1,1,0,0,1,1,2,3,4,98,118,1,12,145947,647,no_money_launder,married,wire
3115,1,0,1,0,0,1,0,1,0,0,0,1,1,0,2,1,75,188,5,19,35996,619,no_money_launder,married,cash
3116,1,0,0,0,1,0,1,0,1,0,0,1,1,1,3,0,256,57,4,14,55462,746,no_money_launder,married,check
3117,1,0,0,0,0,1,1,1,1,0,0,1,2,1,2,1,17,120,8,5,42218,687,no_money_launder,divorced,check
3118,1,0,1,0,0,0,1,0,1,0,0,0,2,1,2,0,132,47,10,4,49234,636,no_money_launder,divorced,check
3119,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,23,12,2,5,44521,633,no_money_launder,married,check
3120,1,0,0,1,0,1,1,0,1,0,0,1,0,1,6,4,89,13,5,2,72863,730,no_money_launder,single,check
3121,1,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,67,95,5,5,64977,563,no_money_launder,divorced,check
3122,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5,160,39,3,14,72079,669,no_money_launder,married,check
3123,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,84,7,3,3,66726,744,no_money_launder,single,check
3124,1,0,0,1,0,0,0,0,1,0,0,1,1,2,2,0,3,16,3,12,13345,674,no_money_launder,married,wire
3125,1,0,0,0,0,0,0,1,0,0,0,1,1,1,5,0,16,10,17,11,63272,698,no_money_launder,married,check
3126,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,2,56,73,5,5,11796,578,no_money_launder,married,check
3127,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,37,13,4,6,48283,758,no_money_launder,married,cash
3128,1,0,0,1,0,1,1,1,1,0,1,1,1,2,0,1,12,12,7,2,63109,656,no_money_launder,married,wire
3129,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,2,477,14,1,12,72265,631,no_money_launder,married,check
3130,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,149,48,2,13,77627,644,no_money_launder,single,check
3131,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,72,107,4,13,79465,737,no_money_launder,married,check
3132,1,0,0,0,0,0,0,1,0,0,0,1,2,1,7,0,280,32,5,5,38528,667,no_money_launder,divorced,check
3133,1,0,1,0,0,0,0,1,0,0,0,1,1,2,2,0,66,224,3,13,7510,630,no_money_launder,married,wire
3134,1,0,1,0,0,0,0,1,0,0,1,1,2,1,0,0,210,14,14,13,9252,648,no_money_launder,divorced,check
3135,1,0,0,1,0,1,1,1,1,0,0,0,1,1,7,6,79,19,2,3,73728,722,no_money_launder,married,check
3136,1,0,0,1,0,0,1,1,1,0,1,1,2,2,0,4,189,236,5,4,43472,693,no_money_launder,divorced,wire
3137,1,0,0,1,0,0,1,1,0,1,0,1,0,1,2,0,85,89,7,44,72492,726,no_money_launder,single,check
3138,1,0,1,1,1,0,1,1,0,0,0,1,1,1,3,2,270,13,5,3,71029,727,no_money_launder,married,check
3139,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,69,36,3,3,54614,624,no_money_launder,married,check
3140,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,9,65,1,3,86649,741,no_money_launder,single,check
3141,1,0,0,0,0,0,1,0,0,1,0,1,2,2,1,0,38,197,7,14,40085,740,no_money_launder,divorced,wire
3142,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,64,24,5,3,56272,615,no_money_launder,single,cash
3143,1,0,0,1,0,0,1,0,0,0,0,0,2,1,2,3,45,6,3,2,54946,572,no_money_launder,divorced,check
3144,1,0,0,0,0,1,0,1,0,0,0,1,0,1,4,0,8,22,4,13,42928,744,no_money_launder,single,check
3145,1,0,0,1,0,1,1,0,1,0,1,1,2,1,1,1,2,15,5,12,59969,669,no_money_launder,divorced,check
3146,1,0,0,0,0,0,1,1,1,0,0,1,2,1,1,1,22,89,5,5,38407,652,no_money_launder,divorced,check
3147,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,6,71,11,4,3,143182,697,no_money_launder,married,check
3148,1,0,0,0,0,1,0,1,1,0,0,0,0,0,3,0,492,18,41,1,23119,711,no_money_launder,single,cash
3149,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,0,89,15,12,5,42229,788,no_money_launder,divorced,check
3150,1,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,335,144,1,4,41872,690,no_money_launder,divorced,check
3151,1,0,1,0,1,1,1,0,0,0,0,1,2,1,0,0,291,24,6,14,71686,668,no_money_launder,divorced,check
3152,1,0,0,0,0,0,0,1,1,0,0,1,1,1,5,0,78,92,5,9,6422,809,no_money_launder,married,check
3153,1,0,0,1,0,1,0,1,1,1,1,1,2,1,0,0,351,14,2,3,72920,731,no_money_launder,divorced,check
3154,1,0,0,0,1,1,0,0,0,0,0,1,2,1,0,4,464,85,8,2,72515,661,no_money_launder,divorced,check
3155,1,0,1,1,0,1,1,1,1,1,0,1,2,1,0,1,27,116,3,8,70063,654,no_money_launder,divorced,check
3156,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,164,23,2,4,66765,716,no_money_launder,married,check
3157,1,0,1,1,0,1,1,0,1,1,0,1,2,1,4,0,434,19,10,21,68961,701,no_money_launder,divorced,check
3158,1,0,1,0,0,1,0,1,0,0,0,1,1,1,4,0,258,6,1,14,84218,609,no_money_launder,married,check
3159,1,0,0,0,0,0,1,0,1,0,1,1,0,2,2,0,467,22,4,4,5356,765,no_money_launder,single,wire
3160,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,24,40,2,6,121730,716,no_money_launder,married,check
3161,1,0,0,0,1,0,1,1,0,0,0,0,1,2,1,3,96,9,4,4,83714,773,no_money_launder,married,wire
3162,1,0,1,1,0,1,1,1,1,0,1,1,2,1,2,0,101,63,2,4,30505,654,no_money_launder,divorced,check
3163,1,0,0,0,0,1,1,1,1,0,0,0,2,2,3,0,99,20,3,3,93078,615,no_money_launder,divorced,wire
3164,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,107,6,8,4,71008,784,no_money_launder,single,check
3165,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,91,14,47,3,62530,661,no_money_launder,married,check
3166,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,10,213,1,21,73406,720,no_money_launder,married,check
3167,1,0,1,0,1,0,0,0,1,1,0,1,2,1,1,5,66,13,4,37,34078,608,no_money_launder,divorced,check
3168,1,0,0,0,0,1,1,0,0,0,0,0,1,1,3,1,126,9,1,3,25075,690,no_money_launder,married,check
3169,1,0,0,0,0,0,1,0,1,0,0,1,1,1,7,0,204,32,2,1,96662,750,no_money_launder,married,check
3170,1,0,1,0,0,0,1,1,1,0,0,1,0,1,2,4,6,19,4,1,41618,706,no_money_launder,single,check
3171,1,0,0,0,0,1,0,0,1,0,0,1,2,2,0,4,96,223,3,12,67753,730,no_money_launder,divorced,wire
3172,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,13,43,2,2,70872,513,no_money_launder,single,check
3173,1,0,0,1,0,1,1,0,0,0,0,1,1,1,5,0,12,100,3,5,64821,724,no_money_launder,married,check
3174,1,0,0,1,0,0,1,1,1,0,0,1,1,2,6,0,23,14,4,5,25482,743,no_money_launder,married,wire
3175,1,0,0,0,1,0,1,1,1,1,0,1,1,1,7,0,90,23,4,14,48656,681,no_money_launder,married,check
3176,1,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,28,131,4,11,69124,651,no_money_launder,divorced,check
3177,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,7,94,38,23,15,145016,591,no_money_launder,married,check
3178,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,86,22,3,1,42338,690,no_money_launder,married,check
3179,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,44,48,5,5,84308,733,no_money_launder,single,check
3180,1,0,0,0,0,1,1,0,0,0,0,1,2,1,3,6,163,9,9,2,97280,797,no_money_launder,divorced,check
3181,1,0,1,0,0,1,0,1,1,0,1,1,2,0,2,7,61,17,9,4,74928,656,no_money_launder,divorced,cash
3182,1,0,0,0,0,1,0,0,1,0,1,0,2,1,3,0,93,130,4,1,61146,726,no_money_launder,divorced,check
3183,1,0,1,1,0,1,0,1,0,1,0,1,0,2,0,0,84,8,5,23,62978,546,no_money_launder,single,wire
3184,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,26,38,3,1,95550,711,no_money_launder,married,check
3185,1,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,38,98,1,13,16191,691,no_money_launder,married,wire
3186,1,0,0,1,0,0,0,0,1,0,0,1,2,1,2,0,106,14,1,11,68034,736,no_money_launder,divorced,check
3187,1,0,0,1,0,1,1,0,0,0,0,0,2,1,0,2,21,4,24,1,74877,701,no_money_launder,divorced,check
3188,1,0,1,1,0,0,1,0,0,0,1,1,2,0,1,7,100,1,1,14,64357,713,no_money_launder,divorced,cash
3189,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,22,10,1,24,34815,676,no_money_launder,single,check
3190,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,491,11,12,10,68841,744,no_money_launder,married,check
3191,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,268,12,1,49,64527,778,no_money_launder,married,check
3192,1,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,63,104,8,3,57065,518,no_money_launder,divorced,check
3193,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,363,23,5,24,51015,801,no_money_launder,married,cash
3194,1,0,0,1,0,0,1,0,0,0,0,1,1,1,2,0,28,148,5,15,51917,675,no_money_launder,married,check
3195,1,0,0,0,1,1,1,1,0,0,0,0,0,1,2,0,229,15,6,2,71250,656,no_money_launder,single,check
3196,1,0,1,0,0,1,0,1,1,0,0,0,1,1,1,0,160,7,3,13,18008,708,no_money_launder,married,check
3197,1,0,0,0,0,1,1,1,0,1,0,0,1,1,2,0,70,15,3,11,128198,699,no_money_launder,married,check
3198,1,0,1,0,0,1,1,0,1,1,0,1,0,1,2,1,81,78,5,15,45644,660,no_money_launder,single,check
3199,1,0,1,1,0,0,0,1,1,0,0,0,2,1,2,0,385,26,1,5,14543,743,no_money_launder,divorced,check
3200,1,0,0,1,0,0,1,1,0,0,0,1,2,1,0,0,170,38,4,5,71889,743,no_money_launder,divorced,check
3201,1,0,1,0,0,1,1,0,0,1,1,1,2,0,1,0,130,38,5,1,35458,746,no_money_launder,divorced,cash
3202,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,4,111,44,4,1,8910,704,no_money_launder,married,check
3203,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,56,38,5,16,50445,539,no_money_launder,single,check
3204,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,300,42,3,10,14965,585,no_money_launder,married,check
3205,1,0,1,1,0,0,1,1,1,0,0,0,2,2,0,0,228,42,5,3,85719,551,no_money_launder,divorced,wire
3206,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,40,14,16,2,70005,677,no_money_launder,married,check
3207,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,293,4,12,4,84518,683,no_money_launder,married,check
3208,1,0,1,1,0,0,1,0,1,0,0,1,2,1,0,1,84,33,2,5,61884,631,no_money_launder,divorced,check
3209,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,19,10,1,1,110738,736,no_money_launder,single,cash
3210,1,0,0,0,0,1,1,1,1,0,0,1,2,1,1,0,89,107,1,1,9738,727,no_money_launder,divorced,check
3211,1,0,0,0,1,1,1,1,0,0,0,1,2,2,3,1,15,250,3,4,85415,792,no_money_launder,divorced,wire
3212,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2,134,25,1,8,85548,689,no_money_launder,single,check
3213,1,0,1,0,0,0,0,1,1,0,1,1,1,1,2,0,159,9,5,11,130494,762,no_money_launder,married,check
3214,1,0,0,1,1,1,0,0,0,0,1,1,0,1,2,5,64,64,4,12,55258,665,no_money_launder,single,check
3215,1,0,0,0,0,0,1,1,1,0,0,1,2,1,2,3,311,108,4,13,6054,721,no_money_launder,divorced,check
3216,1,0,0,0,0,0,1,1,0,0,0,1,2,1,0,1,12,11,2,28,73668,684,no_money_launder,divorced,check
3217,1,0,0,1,1,0,1,1,1,0,0,1,0,1,6,0,87,11,11,12,8155,759,no_money_launder,single,check
3218,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,257,35,5,5,39888,731,no_money_launder,married,check
3219,1,0,0,0,0,1,1,0,1,0,0,1,0,1,3,0,91,3,1,4,63359,694,no_money_launder,single,check
3220,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,1,65,8,3,11,62597,666,no_money_launder,married,check
3221,1,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,93,17,1,25,65172,633,no_money_launder,divorced,check
3222,1,0,0,0,0,1,1,1,1,0,0,1,2,1,2,1,57,22,1,9,44540,714,no_money_launder,divorced,check
3223,1,0,1,0,1,0,0,1,0,0,0,1,2,2,2,2,26,34,10,19,46246,837,no_money_launder,divorced,wire
3224,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,408,10,5,5,74948,692,no_money_launder,married,check
3225,1,0,1,0,0,0,0,1,1,0,1,0,1,1,3,0,159,29,3,4,29741,735,no_money_launder,married,check
3226,1,0,1,0,0,1,1,1,1,0,0,1,0,1,4,0,16,172,3,10,65003,744,no_money_launder,single,check
3227,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,0,67,140,20,26,55853,728,no_money_launder,married,check
3228,1,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,395,213,1,5,75273,694,no_money_launder,divorced,check
3229,1,0,0,1,0,0,1,0,1,0,0,1,1,1,3,3,10,142,7,8,20321,677,no_money_launder,married,check
3230,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,5,10,28,1,11,34444,694,no_money_launder,married,check
3231,1,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,38,2,48,1,16502,717,no_money_launder,single,wire
3232,1,0,0,0,1,0,1,0,1,1,0,1,0,1,2,2,33,70,4,2,69433,727,no_money_launder,single,check
3233,1,0,0,1,0,1,1,1,0,1,0,1,1,1,3,5,28,77,8,2,62515,654,no_money_launder,married,check
3234,1,0,1,1,0,0,1,1,1,0,0,1,2,1,3,0,173,192,5,2,86627,743,no_money_launder,divorced,check
3235,1,0,0,1,1,0,1,1,0,0,0,1,1,2,4,4,17,137,3,13,6280,653,no_money_launder,married,wire
3236,1,0,0,1,0,0,1,0,1,0,1,1,2,1,4,2,18,8,14,11,88195,740,no_money_launder,divorced,check
3237,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,3,12,18,39,24,10755,834,no_money_launder,single,check
3238,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,367,3,4,13,21795,742,no_money_launder,single,check
3239,1,0,1,0,0,1,1,0,0,0,0,1,2,1,4,0,69,160,2,1,60405,724,no_money_launder,divorced,check
3240,1,0,1,0,0,0,0,1,1,0,0,1,2,1,1,4,23,241,5,2,123290,619,no_money_launder,divorced,check
3241,1,0,0,1,0,0,0,0,0,0,0,1,1,0,3,0,45,137,2,5,67280,760,no_money_launder,married,cash
3242,1,0,1,0,1,0,1,0,1,0,0,1,0,1,7,0,320,10,2,13,65000,705,no_money_launder,single,check
3243,1,0,1,0,0,1,1,0,0,0,0,1,1,1,2,2,74,25,10,15,20333,746,no_money_launder,married,check
3244,1,0,1,1,0,0,1,1,0,1,0,1,0,1,2,3,48,21,1,11,63835,783,no_money_launder,single,check
3245,1,0,0,0,0,1,1,0,1,0,0,1,2,2,0,0,172,63,4,16,81623,789,no_money_launder,divorced,wire
3246,1,0,1,0,1,0,1,1,1,0,0,1,2,1,0,4,97,13,15,1,51349,729,no_money_launder,divorced,check
3247,1,0,1,0,0,1,1,0,1,0,0,1,1,1,2,0,16,59,5,5,58906,628,no_money_launder,married,check
3248,1,0,0,0,0,0,1,1,0,0,1,1,1,1,2,1,59,25,1,4,55647,708,no_money_launder,married,check
3249,1,0,0,0,1,0,0,1,1,0,0,0,1,1,6,0,11,113,1,4,50322,725,no_money_launder,married,check
3250,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,97,8,4,2,65604,669,no_money_launder,married,check
3251,1,0,0,1,1,0,0,1,1,0,0,1,2,1,0,7,189,6,17,13,5477,692,no_money_launder,divorced,check
3252,1,0,0,1,1,1,1,1,1,0,0,1,2,1,2,2,18,157,2,41,79020,720,no_money_launder,divorced,check
3253,1,0,1,0,0,0,0,1,1,0,0,1,2,1,5,2,68,11,4,3,32502,750,no_money_launder,divorced,check
3254,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,25,11,4,15,71356,799,no_money_launder,married,check
3255,1,0,0,0,0,1,1,1,1,0,0,1,1,1,2,0,24,37,2,12,66905,707,no_money_launder,married,check
3256,1,0,0,1,1,1,1,0,1,0,0,1,2,1,4,1,299,112,6,11,59538,730,no_money_launder,divorced,check
3257,1,0,0,1,0,1,1,0,1,0,0,1,1,1,4,1,76,22,4,21,5904,711,no_money_launder,married,check
3258,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,152,15,3,12,63424,675,no_money_launder,married,check
3259,1,0,0,0,1,1,1,1,0,0,0,0,1,2,3,0,38,27,4,1,69507,700,no_money_launder,married,wire
3260,1,0,0,1,1,0,1,1,0,0,0,1,2,1,0,1,245,17,4,4,41790,684,no_money_launder,divorced,check
3261,1,0,1,0,0,0,1,1,0,0,0,1,1,1,1,7,17,71,2,15,43298,734,no_money_launder,married,check
3262,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,291,20,9,4,92587,670,no_money_launder,married,check
3263,1,0,1,1,0,1,1,0,0,0,1,0,2,2,1,0,14,23,18,4,17181,793,no_money_launder,divorced,wire
3264,1,0,0,1,1,1,0,0,0,0,0,1,2,1,2,2,140,14,1,17,33648,719,no_money_launder,divorced,check
3265,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,90,32,4,25,5544,711,no_money_launder,divorced,cash
3266,1,0,0,1,0,1,1,1,1,0,0,0,1,1,3,0,209,112,4,8,116831,503,no_money_launder,married,check
3267,1,0,0,1,0,1,1,0,1,0,0,1,1,2,1,0,188,149,3,6,60060,558,no_money_launder,married,wire
3268,1,0,0,0,0,0,1,1,0,0,0,0,1,0,6,3,305,12,3,3,12263,678,no_money_launder,married,cash
3269,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,7,8,11,2,1,74391,701,no_money_launder,married,cash
3270,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,135,11,14,14,44506,672,no_money_launder,married,check
3271,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,49,1,2,8,71749,698,no_money_launder,married,check
3272,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,77,250,3,1,51708,777,no_money_launder,single,cash
3273,1,0,1,0,1,0,1,1,0,0,0,1,1,1,6,0,21,18,1,3,46261,649,no_money_launder,married,check
3274,1,0,1,0,1,0,1,0,0,1,0,1,2,1,6,6,34,186,2,3,80273,613,no_money_launder,divorced,check
3275,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,126,112,5,13,69837,757,no_money_launder,married,check
3276,1,0,0,0,0,1,1,0,1,0,0,1,1,2,2,0,499,18,2,14,95034,596,no_money_launder,married,wire
3277,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,281,4,1,3,7511,712,no_money_launder,single,check
3278,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,338,27,2,12,70554,727,no_money_launder,married,check
3279,1,0,0,0,0,0,0,1,1,1,0,0,1,2,2,0,94,3,2,13,44329,746,no_money_launder,married,wire
3280,1,0,0,0,1,1,1,0,0,0,0,1,2,0,2,0,75,33,2,1,91305,746,no_money_launder,divorced,cash
3281,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,22,131,1,11,42100,721,no_money_launder,single,cash
3282,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,90,179,5,15,15239,680,no_money_launder,married,check
3283,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,69,37,1,2,222953,611,no_money_launder,married,check
3284,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,41,108,1,2,78760,531,no_money_launder,married,cash
3285,1,0,1,0,0,0,1,1,1,0,1,1,2,1,0,0,3,8,4,3,68541,706,no_money_launder,divorced,check
3286,1,0,0,1,0,1,1,1,0,0,0,1,2,0,2,0,62,14,1,2,16905,819,no_money_launder,divorced,cash
3287,1,0,1,0,0,0,1,1,1,0,0,1,2,1,2,0,260,15,18,11,70679,731,no_money_launder,divorced,check
3288,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,125,24,28,15,8419,698,no_money_launder,married,check
3289,1,0,1,1,0,1,1,0,0,0,0,1,2,1,1,0,2,18,1,2,83279,653,no_money_launder,divorced,check
3290,1,0,1,0,1,0,1,1,1,0,0,1,1,1,5,0,104,2,5,19,72333,681,no_money_launder,married,check
3291,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,41,3,1,1,27519,678,no_money_launder,married,cash
3292,1,0,1,0,0,0,0,0,1,0,0,1,0,1,2,1,92,68,3,9,19980,743,no_money_launder,single,check
3293,1,0,1,0,0,1,1,1,1,0,0,1,1,2,7,1,9,23,8,17,98666,711,no_money_launder,married,wire
3294,1,0,0,0,0,1,1,1,0,0,0,1,1,1,2,1,48,32,4,8,69410,596,no_money_launder,married,check
3295,1,0,0,0,0,0,0,0,1,0,1,1,2,1,4,0,23,189,8,1,8755,619,no_money_launder,divorced,check
3296,1,0,0,0,0,1,1,1,0,0,0,0,1,2,7,1,9,3,5,45,73104,553,no_money_launder,married,wire
3297,1,0,0,0,0,0,1,1,1,0,0,1,2,1,3,1,38,34,2,2,27255,628,no_money_launder,divorced,check
3298,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,40,13,5,8,61060,688,no_money_launder,married,check
3299,1,0,1,0,0,1,1,1,1,0,0,1,0,1,6,0,119,107,1,5,66415,787,no_money_launder,single,check
3300,1,0,1,0,1,0,1,0,1,0,0,1,1,1,3,1,81,195,4,5,42842,707,no_money_launder,married,check
3301,1,0,0,1,0,1,1,1,1,0,0,1,2,1,3,6,5,103,2,12,56875,675,no_money_launder,divorced,check
3302,1,0,0,1,0,1,1,0,1,0,0,1,2,2,3,1,2,64,3,15,65152,738,no_money_launder,divorced,wire
3303,1,0,0,1,0,1,0,0,1,0,0,0,1,1,3,0,99,47,3,8,108229,722,no_money_launder,married,check
3304,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,126,46,1,1,141262,611,no_money_launder,divorced,wire
3305,1,0,0,0,1,0,1,0,1,0,1,0,2,0,0,2,163,39,2,12,6237,574,no_money_launder,divorced,cash
3306,1,0,0,0,1,0,0,1,1,0,0,0,1,0,2,0,493,24,1,1,37462,603,no_money_launder,married,cash
3307,1,0,0,0,0,1,1,1,1,0,0,0,1,1,2,2,85,13,2,1,50257,667,no_money_launder,married,check
3308,1,0,0,0,0,1,1,0,1,1,0,1,0,2,0,0,217,153,2,2,52652,512,no_money_launder,single,wire
3309,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,6,70,2,1,3,114730,653,no_money_launder,married,check
3310,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,80,249,50,10,40813,731,no_money_launder,married,check
3311,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,73,213,3,11,5406,728,no_money_launder,married,check
3312,1,0,0,0,1,0,0,1,1,0,1,1,2,1,2,0,64,94,4,2,56525,733,no_money_launder,divorced,check
3313,1,0,1,1,0,1,1,0,0,0,1,1,1,1,3,2,209,9,2,4,36552,612,no_money_launder,married,check
3314,1,0,0,1,1,0,1,0,1,0,0,1,1,1,3,0,177,221,3,17,57943,740,no_money_launder,married,check
3315,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,110,8,4,3,57868,714,no_money_launder,married,check
3316,1,0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,16,38,22,6,98303,712,no_money_launder,divorced,wire
3317,1,0,0,0,0,1,1,0,0,0,0,0,2,1,2,0,3,14,4,10,284657,732,no_money_launder,divorced,check
3318,1,0,1,0,0,0,0,1,1,0,1,1,0,1,4,5,76,16,1,15,71617,689,no_money_launder,single,check
3319,1,0,0,0,1,1,1,1,0,0,0,1,1,1,2,0,27,92,1,3,69603,845,no_money_launder,married,check
3320,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,34,196,48,1,70796,770,no_money_launder,married,cash
3321,1,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,43,24,1,11,80109,685,no_money_launder,divorced,cash
3322,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,6,262,8,5,1,16159,643,no_money_launder,married,check
3323,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,67,34,5,1,116517,673,no_money_launder,single,check
3324,1,0,0,1,0,0,0,0,0,0,0,1,1,1,3,6,91,27,1,8,9124,558,no_money_launder,married,check
3325,1,0,0,0,0,0,0,1,0,0,0,1,1,1,2,2,427,136,20,5,65820,678,no_money_launder,married,check
3326,1,0,1,1,0,0,0,0,1,0,0,0,2,1,3,7,12,2,3,1,83320,792,no_money_launder,divorced,check
3327,1,0,1,1,1,0,1,1,0,0,0,1,2,1,2,0,63,38,4,4,50078,708,no_money_launder,divorced,check
3328,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,6,65,34,8,19,215131,715,no_money_launder,married,check
3329,1,0,0,0,0,1,1,1,1,0,0,1,2,1,1,0,7,193,1,1,22026,782,no_money_launder,divorced,check
3330,1,0,1,1,0,1,1,1,0,0,0,1,0,0,6,0,14,16,2,17,93697,751,no_money_launder,single,cash
3331,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,208,31,1,23,283858,747,no_money_launder,single,check
3332,1,0,0,1,1,1,0,0,1,0,0,1,0,1,3,0,24,41,1,24,121222,649,no_money_launder,single,check
3333,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,275,83,16,12,7736,724,no_money_launder,single,check
3334,1,0,0,1,0,1,1,1,0,0,0,1,1,1,3,0,208,13,10,2,53170,750,no_money_launder,married,check
3335,1,0,1,0,0,0,0,0,1,0,0,1,2,1,0,0,130,13,4,4,74103,659,no_money_launder,divorced,check
3336,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,207,27,6,2,41689,776,no_money_launder,married,check
3337,1,0,0,1,1,0,0,0,1,0,0,1,1,1,2,2,16,4,5,13,65877,728,no_money_launder,married,check
3338,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,4,407,1,5,12,127418,644,no_money_launder,married,check
3339,1,0,1,0,0,0,0,0,1,0,0,1,1,1,2,3,95,128,5,2,58384,703,no_money_launder,married,check
