account_id,performance_period,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type
3787,4,0,0,0,1,0,1,1,0,0,0,0,1,2,1,2,125,5,1,3,30156,714,no_money_launder,married,wire
3788,4,0,1,0,1,1,1,0,0,0,1,1,1,1,5,0,187,190,6,13,45045,685,no_money_launder,married,check
3789,4,0,1,1,0,1,1,1,1,1,0,0,1,2,1,2,16,48,3,17,46280,538,no_money_launder,married,wire
3790,4,0,0,0,0,0,1,1,1,0,0,1,1,1,7,1,138,235,5,12,94991,621,no_money_launder,married,check
3791,4,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,142,24,2,7,57476,674,no_money_launder,single,check
3792,4,0,1,1,1,1,0,1,1,0,0,1,0,1,0,2,413,57,1,42,74567,776,no_money_launder,single,check
3793,4,0,1,0,0,0,1,1,0,0,0,1,2,1,2,0,32,48,1,15,5650,783,no_money_launder,divorced,check
3794,4,0,1,0,0,0,1,1,1,0,0,1,2,2,6,2,77,22,1,15,5881,732,no_money_launder,divorced,wire
3795,4,0,0,1,0,0,0,0,1,0,0,1,1,0,6,3,25,48,6,48,72747,619,no_money_launder,married,cash
3796,4,0,1,1,0,1,1,0,1,0,0,0,1,1,2,0,301,27,43,4,52175,684,no_money_launder,married,check
3797,4,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,429,14,5,15,5630,650,no_money_launder,married,check
3798,4,0,0,1,0,1,1,1,0,1,1,1,1,2,1,2,15,17,3,9,37238,789,no_money_launder,married,wire
3799,4,0,0,1,0,1,1,1,1,0,0,0,2,1,4,0,23,19,3,13,41812,711,no_money_launder,divorced,check
3800,4,0,1,0,0,1,1,1,1,0,0,1,2,1,2,0,27,48,3,11,66606,640,no_money_launder,divorced,check
3801,4,0,0,0,0,0,1,1,1,0,0,1,2,1,3,0,25,232,9,4,94035,621,no_money_launder,divorced,check
3802,4,0,1,1,1,1,0,1,0,0,0,1,2,1,6,3,137,191,8,16,66209,703,no_money_launder,divorced,check
3803,4,0,1,1,0,1,1,0,1,0,1,0,0,1,2,0,117,215,4,15,47758,553,no_money_launder,single,check
3804,4,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,138,19,8,11,83830,716,no_money_launder,single,cash
3805,4,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,23,40,2,15,24609,674,no_money_launder,married,check
3806,4,0,1,1,0,1,0,1,1,0,0,1,2,1,3,0,39,5,5,2,41638,818,no_money_launder,divorced,check
3807,4,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,89,235,3,1,64490,742,no_money_launder,married,check
3808,4,0,1,0,0,0,1,0,1,1,1,1,0,1,4,0,85,17,20,23,51398,729,no_money_launder,single,check
3809,4,0,0,1,1,0,1,1,1,0,0,0,2,1,3,7,63,15,1,11,68448,736,no_money_launder,divorced,check
3810,4,0,0,0,0,1,0,1,1,1,0,1,0,1,2,4,18,46,3,15,131037,691,no_money_launder,single,check
3811,4,0,0,1,1,0,0,1,1,0,0,1,0,1,2,6,367,22,1,1,73160,669,no_money_launder,single,check
3812,4,0,0,0,0,1,1,0,1,0,0,1,2,1,4,1,119,2,6,13,14940,699,no_money_launder,divorced,check
3813,4,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,11,30,6,15,99361,706,no_money_launder,married,check
3814,4,0,0,0,0,1,1,1,1,1,0,0,1,1,2,1,216,46,1,24,58608,791,no_money_launder,married,check
3815,4,0,1,0,1,1,0,0,0,0,0,1,1,1,4,3,60,14,5,18,8689,717,no_money_launder,married,check
3816,4,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,21,15,1,5,50901,723,no_money_launder,single,check
3817,4,0,0,0,0,0,0,1,1,0,0,1,2,2,2,3,25,40,2,2,33958,786,no_money_launder,divorced,wire
3818,4,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,74,2,1,18,69502,741,no_money_launder,single,cash
3819,4,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,46,8,1,6,9215,539,no_money_launder,single,check
3820,4,0,0,1,0,1,1,0,0,0,1,1,1,1,2,3,107,18,4,17,87869,643,no_money_launder,married,check
3821,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,11,12,1,2,63292,778,no_money_launder,single,cash
3822,4,0,0,1,0,0,0,0,0,0,0,1,1,2,1,3,443,115,29,6,66507,767,no_money_launder,married,wire
3823,4,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,138,120,1,4,67261,707,no_money_launder,married,check
3824,4,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,226,49,4,26,34397,669,no_money_launder,single,check
3825,4,0,0,0,0,1,1,1,1,0,0,1,2,1,3,5,12,25,7,2,72762,764,no_money_launder,divorced,check
3826,4,0,0,1,0,1,1,1,0,0,0,1,1,2,7,3,13,23,11,1,17268,572,no_money_launder,married,wire
3827,4,0,0,0,0,1,1,0,0,1,0,1,2,1,0,5,229,176,6,3,7904,615,no_money_launder,divorced,check
3828,4,0,0,0,0,1,1,1,1,0,1,1,0,0,0,3,115,9,3,11,70751,711,no_money_launder,single,cash
3829,4,0,0,0,0,1,1,1,1,0,1,1,0,1,6,0,180,55,5,13,9286,728,no_money_launder,single,check
3830,4,0,0,0,0,0,1,0,1,0,0,1,2,1,2,4,23,21,3,19,63543,696,no_money_launder,divorced,check
3831,4,0,1,1,0,1,1,0,1,0,0,1,2,1,0,0,83,3,2,11,8332,717,no_money_launder,divorced,check
3832,4,0,1,0,0,0,1,1,1,0,0,1,1,1,3,0,447,38,9,1,23838,776,no_money_launder,married,check
3833,4,0,0,1,0,1,1,1,1,0,0,1,0,1,2,1,66,30,5,2,69178,767,no_money_launder,single,check
3834,4,0,0,1,1,0,1,0,1,0,1,1,2,1,5,2,480,23,1,11,235678,670,no_money_launder,divorced,check
3835,4,0,0,0,0,1,1,1,0,0,0,1,2,2,0,0,36,22,1,13,12735,685,no_money_launder,divorced,wire
3836,4,0,1,0,1,0,1,1,1,0,0,1,2,1,1,0,70,11,20,17,64294,820,no_money_launder,divorced,check
3837,4,0,1,1,0,1,1,0,1,0,0,1,1,1,4,0,193,15,2,30,45016,674,no_money_launder,married,check
3838,4,0,0,0,0,0,1,1,0,0,1,1,1,1,6,0,30,93,11,11,67421,603,no_money_launder,married,check
3839,4,0,0,1,1,1,1,0,1,1,1,1,1,1,1,4,27,10,1,2,133890,598,no_money_launder,married,check
3840,4,0,0,1,0,0,1,0,1,0,0,1,1,1,3,3,137,17,5,14,18702,681,no_money_launder,married,check
3841,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,41,2,5,24,59762,632,no_money_launder,single,check
3842,4,0,1,0,0,0,1,1,1,0,0,1,2,2,3,4,261,19,4,15,88226,714,no_money_launder,divorced,wire
3843,4,0,0,1,0,1,1,0,1,0,0,1,1,1,0,2,53,13,4,8,97876,636,no_money_launder,married,check
3844,4,0,0,0,0,1,1,0,1,0,0,1,2,1,0,1,71,6,4,5,42557,542,no_money_launder,divorced,check
3845,4,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,128,110,19,2,23178,633,no_money_launder,married,cash
3846,4,0,0,1,0,0,0,1,0,0,1,1,0,1,2,0,486,5,3,3,66569,653,no_money_launder,single,check
3847,4,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,421,133,3,15,276309,780,no_money_launder,married,check
3848,4,0,0,0,1,1,1,0,1,1,0,1,0,1,1,7,146,13,5,11,30058,726,no_money_launder,single,check
3849,4,0,0,1,1,0,1,1,0,0,0,1,2,1,1,1,85,13,14,4,70316,711,no_money_launder,divorced,check
3850,4,0,0,0,0,1,1,0,0,0,1,1,1,1,2,0,5,13,4,11,69467,718,no_money_launder,married,check
3851,4,0,1,1,0,0,0,1,0,0,0,1,0,0,2,1,73,22,3,13,72651,629,no_money_launder,single,cash
3852,4,0,0,0,0,0,1,1,1,0,1,1,0,0,5,0,98,13,50,22,12845,581,no_money_launder,single,cash
3853,4,0,0,1,1,1,1,1,0,0,0,0,1,1,3,0,335,17,1,2,47935,726,no_money_launder,married,check
3854,4,0,0,0,0,0,1,0,1,0,0,1,2,1,2,0,38,18,18,12,12379,632,no_money_launder,divorced,check
3855,4,0,0,1,0,0,0,1,1,0,0,1,0,1,3,4,66,13,1,5,196776,599,no_money_launder,single,check
3856,4,0,0,1,1,1,1,0,0,0,1,1,1,1,0,2,16,71,3,17,26622,667,no_money_launder,married,check
3857,4,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,184,172,1,12,73010,761,no_money_launder,single,check
3858,4,0,1,0,0,1,1,0,1,0,0,1,1,1,1,3,15,11,3,17,69148,652,no_money_launder,married,check
3859,4,0,0,1,0,0,0,0,0,0,1,1,2,1,2,0,62,50,5,34,94802,676,no_money_launder,divorced,check
3860,4,0,0,1,0,1,1,0,0,0,0,0,1,2,2,0,32,192,4,19,5585,605,no_money_launder,married,wire
3861,4,0,0,1,0,0,1,1,1,1,0,1,2,1,3,0,79,35,5,1,32510,672,no_money_launder,divorced,check
3862,4,0,0,0,0,0,1,1,1,0,1,1,1,1,3,3,30,173,1,3,14496,680,no_money_launder,married,check
3863,4,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,94,27,4,21,32378,560,no_money_launder,single,cash
3864,4,0,0,1,1,0,1,0,0,1,0,1,1,1,4,0,193,29,1,13,63325,717,no_money_launder,married,check
3865,4,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,16,12,23,26,72154,569,no_money_launder,married,check
3866,4,0,1,0,0,1,0,1,1,0,1,1,1,2,5,2,83,12,4,11,89763,726,no_money_launder,married,wire
3867,4,0,0,1,1,1,1,1,1,0,0,1,1,0,2,0,122,81,2,4,79259,679,no_money_launder,married,cash
3868,4,0,0,0,0,1,1,0,1,0,0,1,1,1,2,1,282,9,4,4,39020,524,no_money_launder,married,check
3869,4,0,0,1,0,0,1,1,0,0,1,0,1,2,1,0,79,13,5,5,41335,714,no_money_launder,married,wire
3870,4,0,1,0,1,1,1,1,0,1,1,1,1,1,0,2,151,45,4,10,41573,791,no_money_launder,married,check
3871,4,0,1,0,1,1,1,1,0,0,1,1,2,0,3,4,128,95,2,1,66225,730,no_money_launder,divorced,cash
3872,4,0,0,1,0,1,0,1,1,0,0,0,1,0,0,6,9,22,5,3,44492,638,no_money_launder,married,cash
3873,4,0,0,1,1,1,1,0,0,0,0,1,1,2,1,0,61,27,2,28,64698,608,no_money_launder,married,wire
3874,4,0,1,1,0,0,0,1,1,0,0,1,2,1,0,0,221,14,1,2,75416,738,no_money_launder,divorced,check
3875,4,0,0,0,1,0,1,1,1,0,0,0,2,1,2,3,119,28,1,16,5435,611,no_money_launder,divorced,check
3876,4,0,1,0,0,1,0,1,1,0,0,1,2,0,5,0,72,22,4,1,73392,656,no_money_launder,divorced,cash
3877,4,0,0,0,1,1,1,1,0,0,0,1,2,1,3,0,16,142,4,4,5472,634,no_money_launder,divorced,check
3878,4,0,0,1,1,1,1,0,0,0,0,0,2,1,3,1,46,106,2,18,47290,682,no_money_launder,divorced,check
3879,4,0,0,1,0,0,1,1,1,0,1,0,2,0,2,2,33,20,10,8,56680,721,no_money_launder,divorced,cash
3880,4,0,1,0,1,0,1,1,1,0,0,1,1,1,1,4,24,11,8,1,28835,608,no_money_launder,married,check
3881,4,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,13,5,8,30,9541,712,no_money_launder,single,check
3882,4,0,0,0,0,0,1,1,1,0,0,1,0,2,0,3,496,12,3,16,98531,711,no_money_launder,single,wire
3883,4,0,0,1,0,0,1,0,0,1,0,1,1,0,2,2,279,15,4,15,62498,638,no_money_launder,married,cash
3884,4,0,1,0,0,1,1,1,1,0,0,1,2,1,1,0,460,22,1,2,74721,715,no_money_launder,divorced,check
3885,4,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,167,17,5,36,57407,769,no_money_launder,single,cash
3886,4,0,0,0,0,0,0,0,1,0,0,1,2,0,2,2,252,91,4,22,36081,774,no_money_launder,divorced,cash
3887,4,0,1,0,1,0,1,0,1,0,0,1,1,1,3,1,91,13,2,23,51458,603,no_money_launder,married,check
3888,4,0,0,0,1,1,0,1,1,0,0,1,0,2,7,1,48,14,4,1,61103,780,no_money_launder,single,wire
3889,4,0,0,1,0,1,1,1,1,0,0,1,1,1,6,1,60,14,5,8,24211,755,no_money_launder,married,check
3890,4,0,0,1,0,0,0,0,0,0,0,1,1,2,3,4,405,13,10,4,130237,659,no_money_launder,married,wire
3891,4,0,0,0,0,1,1,1,0,1,0,1,2,1,3,1,19,19,1,4,6697,679,no_money_launder,divorced,check
3892,4,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,255,246,1,15,12207,682,no_money_launder,divorced,cash
3893,4,0,1,0,1,1,0,1,1,0,0,1,2,1,4,2,55,101,8,4,57776,843,no_money_launder,divorced,check
3894,4,0,1,1,0,1,1,1,0,0,0,1,2,2,2,1,81,4,1,5,61385,813,no_money_launder,divorced,wire
3895,4,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,105,2,5,11,67958,580,no_money_launder,married,check
3896,4,0,0,0,0,0,1,1,0,0,0,1,0,0,2,0,22,13,1,6,6180,602,no_money_launder,single,cash
3897,4,0,1,1,0,0,1,1,1,0,1,0,0,1,2,2,199,8,3,1,143407,674,no_money_launder,single,check
3898,4,0,1,1,0,1,1,1,0,0,0,1,0,1,4,0,444,19,1,1,120260,735,no_money_launder,single,check
3899,4,0,1,0,0,1,1,1,0,0,0,0,1,0,2,0,12,18,1,19,115059,722,no_money_launder,married,cash
3900,4,0,0,0,0,1,0,0,1,0,0,1,2,1,4,2,24,126,5,2,11397,705,no_money_launder,divorced,check
3901,4,0,1,1,0,1,0,1,1,0,0,0,1,1,3,0,93,131,8,5,10180,565,no_money_launder,married,check
3902,4,0,0,0,0,0,1,0,1,0,0,1,1,1,2,1,49,14,1,3,58181,537,no_money_launder,married,check
3903,4,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,76,40,27,17,82256,667,no_money_launder,single,check
3904,4,0,1,1,1,0,0,0,1,0,0,1,1,1,2,0,322,9,1,4,6743,731,no_money_launder,married,check
3905,4,0,1,1,0,1,1,1,0,0,0,1,2,0,1,0,467,138,2,12,211297,633,no_money_launder,divorced,cash
3906,4,0,1,0,0,1,1,0,1,0,0,1,2,1,4,0,43,193,2,3,27597,741,no_money_launder,divorced,check
3907,4,0,0,1,0,0,0,1,0,0,0,1,1,2,0,0,319,18,40,12,24767,720,no_money_launder,married,wire
3908,4,0,0,0,0,0,0,0,1,0,0,0,2,1,7,0,400,45,4,16,71768,683,no_money_launder,divorced,check
3909,4,0,0,0,0,1,1,0,1,0,0,1,0,1,0,4,160,16,1,19,53465,639,no_money_launder,single,check
3910,4,0,1,0,0,0,1,0,1,0,1,1,0,2,2,0,17,146,5,14,71844,711,no_money_launder,single,wire
3911,4,0,0,1,1,0,1,1,0,0,1,1,2,2,0,0,119,14,15,15,77075,712,no_money_launder,divorced,wire
3912,4,0,0,1,0,0,1,1,1,1,1,0,2,1,1,1,195,96,5,5,77354,655,no_money_launder,divorced,check
3913,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,121,1,20,16,21314,592,no_money_launder,single,cash
3914,4,0,0,0,1,0,1,1,1,0,0,1,0,1,0,7,31,208,3,4,43444,654,no_money_launder,single,check
3915,4,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,16,143,7,5,72196,711,no_money_launder,married,check
3916,4,0,1,1,0,1,1,1,0,0,0,0,1,1,0,7,276,38,4,2,16331,724,no_money_launder,married,check
3917,4,0,1,0,0,1,1,0,1,0,0,1,1,0,0,2,197,10,2,8,95185,604,no_money_launder,married,cash
3918,4,0,0,1,1,0,1,1,1,0,1,1,1,1,7,0,41,2,3,8,16134,579,no_money_launder,married,check
3919,4,0,0,0,1,1,1,1,0,0,0,1,1,1,3,0,257,23,3,3,18689,794,no_money_launder,married,check
3920,4,0,0,0,1,0,0,1,1,0,0,1,2,0,2,1,229,125,6,16,290522,677,no_money_launder,divorced,cash
3921,4,0,1,1,0,0,1,1,1,0,1,1,2,1,3,1,237,37,8,19,51521,669,no_money_launder,divorced,check
3922,4,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,50,12,5,23,42458,788,no_money_launder,married,check
3923,4,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,153,44,5,5,107306,686,no_money_launder,married,check
3924,4,0,0,1,1,0,0,0,1,0,0,0,2,1,2,0,23,25,7,5,68386,829,no_money_launder,divorced,check
3925,4,0,1,1,1,0,1,0,1,0,0,1,0,2,7,1,72,7,5,5,24066,813,no_money_launder,single,wire
3926,4,0,0,1,1,1,1,1,1,0,0,1,1,1,6,0,232,135,4,1,16656,706,no_money_launder,married,check
3927,4,0,1,1,0,0,1,1,0,0,0,1,0,1,3,1,63,245,4,1,51210,721,no_money_launder,single,check
3928,4,0,1,0,0,0,1,1,0,0,0,1,2,1,3,0,232,19,3,14,27293,550,no_money_launder,divorced,check
3929,4,0,0,1,1,0,1,0,0,0,0,0,2,0,3,0,20,14,1,2,111767,750,no_money_launder,divorced,cash
3930,4,0,0,0,1,1,1,1,0,1,0,0,2,0,3,2,296,97,1,15,5987,616,no_money_launder,divorced,cash
3931,4,0,0,1,0,1,1,0,1,0,0,1,1,1,0,6,488,10,18,14,128624,712,no_money_launder,married,check
3932,4,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,450,2,1,3,6595,743,no_money_launder,single,check
3933,4,0,0,1,1,0,1,1,0,0,0,0,0,1,0,3,191,39,2,20,38776,735,no_money_launder,single,check
3934,4,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,15,4,4,3,44969,633,no_money_launder,single,check
3935,4,0,0,1,0,1,1,0,0,0,1,1,2,1,2,5,271,7,8,1,110072,734,no_money_launder,divorced,check
3936,4,0,0,1,0,1,1,0,0,0,0,1,2,1,1,2,58,2,5,3,16778,735,no_money_launder,divorced,check
3937,4,0,1,1,1,0,1,0,1,0,0,1,0,1,4,0,457,52,5,18,39440,637,no_money_launder,single,check
3938,4,0,0,0,1,1,0,1,0,1,0,0,0,1,0,3,343,16,3,1,71837,597,no_money_launder,single,check
3939,4,0,0,1,1,0,1,0,1,1,0,1,2,1,3,1,152,232,1,8,37907,605,no_money_launder,divorced,check
3940,4,0,1,0,0,1,1,1,1,0,0,1,2,0,1,1,82,21,2,29,104300,713,no_money_launder,divorced,cash
3941,4,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,75,18,3,4,78518,675,no_money_launder,single,check
3942,4,0,1,0,0,0,1,1,1,0,0,0,2,1,0,0,66,116,4,8,38461,640,no_money_launder,divorced,check
3943,4,0,1,0,1,1,0,1,0,0,1,1,2,1,2,0,5,25,1,2,63675,625,no_money_launder,divorced,check
3944,4,0,1,1,1,1,1,0,0,0,0,1,1,1,3,4,51,126,1,1,10031,642,no_money_launder,married,check
3945,4,0,1,1,0,1,1,1,1,1,0,1,2,1,4,1,78,224,2,2,109229,744,no_money_launder,divorced,check
3946,4,0,1,0,0,1,1,1,1,0,0,1,2,1,0,0,24,17,1,15,136203,541,no_money_launder,divorced,check
3947,4,0,1,1,0,0,1,1,1,0,0,0,2,1,0,0,57,80,1,15,75192,652,no_money_launder,divorced,check
3948,4,0,0,0,0,0,1,0,0,0,0,1,1,1,3,0,134,17,4,10,35607,532,no_money_launder,married,check
3949,4,0,1,0,0,1,0,0,1,0,1,1,1,1,5,3,18,4,5,18,63334,741,no_money_launder,married,check
3950,4,0,0,1,1,1,1,0,1,0,0,1,1,0,0,7,398,37,1,19,148128,681,no_money_launder,married,cash
3951,4,0,0,1,1,0,0,1,0,0,0,1,0,2,2,3,217,15,1,3,29685,760,no_money_launder,single,wire
3952,4,0,1,1,0,1,0,1,1,1,0,1,2,2,2,0,84,13,5,14,21326,669,no_money_launder,divorced,wire
3953,4,0,1,0,1,1,1,1,0,0,0,1,0,1,0,3,16,106,1,1,283650,605,no_money_launder,single,check
3954,4,0,0,1,0,0,0,1,1,0,0,1,1,1,0,2,21,128,5,4,136626,696,no_money_launder,married,check
3955,4,0,0,0,0,0,1,1,0,0,0,1,0,1,4,0,19,14,5,4,40501,714,no_money_launder,single,check
3956,4,0,0,1,1,1,1,0,1,0,0,1,2,2,1,1,15,235,29,3,42638,600,no_money_launder,divorced,wire
3957,4,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,21,36,1,2,99492,710,no_money_launder,married,check
3958,4,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,80,6,1,17,50172,655,no_money_launder,single,cash
3959,4,0,0,0,1,1,1,1,1,0,0,0,0,1,4,0,224,130,3,5,69441,717,no_money_launder,single,check
3960,4,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,53,3,1,3,6357,740,no_money_launder,divorced,check
3961,4,0,0,1,0,1,1,0,1,1,0,1,2,2,2,0,41,31,3,3,53779,663,no_money_launder,divorced,wire
3962,4,0,1,1,1,1,0,1,1,0,0,1,1,2,2,0,279,12,3,7,74583,781,no_money_launder,married,wire
3963,4,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,23,15,8,12,91607,617,no_money_launder,single,check
3964,4,0,0,0,0,1,1,1,0,0,0,1,2,1,0,3,19,224,4,10,67093,740,no_money_launder,divorced,check
3965,4,0,1,0,1,1,1,1,0,0,0,0,1,0,2,3,73,19,19,10,7781,798,no_money_launder,married,cash
3966,4,0,1,0,1,0,1,1,1,0,0,1,2,1,4,2,213,4,3,12,99151,718,no_money_launder,divorced,check
3967,4,0,0,0,0,0,1,1,1,0,0,1,2,1,0,3,76,18,4,11,41274,738,no_money_launder,divorced,check
3968,4,0,0,0,0,1,0,0,1,0,0,1,0,0,3,2,181,14,9,1,51313,738,no_money_launder,single,cash
3969,4,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,20,13,5,5,26476,703,no_money_launder,single,check
3970,4,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,239,15,7,2,41955,773,no_money_launder,married,check
3971,4,0,1,0,0,1,1,0,0,0,0,1,2,0,0,4,82,2,2,8,8872,584,no_money_launder,divorced,cash
3972,4,0,1,1,1,1,1,1,0,0,0,0,2,0,3,0,429,20,13,3,7936,715,no_money_launder,divorced,cash
3973,4,0,0,1,0,0,0,1,0,0,0,1,2,2,3,2,262,16,9,1,146258,525,no_money_launder,divorced,wire
3974,4,0,1,0,1,1,1,1,1,0,0,1,2,1,2,2,72,6,1,14,19023,779,no_money_launder,divorced,check
3975,4,0,0,0,1,1,1,1,0,0,0,1,2,1,1,0,69,13,5,2,27665,735,no_money_launder,divorced,check
3976,4,0,0,0,0,1,1,0,1,0,0,0,0,1,6,4,39,43,1,1,11433,672,no_money_launder,single,check
3977,4,0,0,0,0,1,1,1,0,0,1,1,2,1,1,0,183,3,22,2,70228,618,no_money_launder,divorced,check
3978,4,0,0,0,0,1,1,1,1,0,0,0,1,1,2,0,100,4,4,4,19519,610,no_money_launder,married,check
3979,4,0,0,0,1,1,1,1,1,1,1,0,0,2,6,0,67,20,5,13,98907,596,no_money_launder,single,wire
3980,4,0,0,1,0,1,1,0,0,0,1,1,1,1,0,6,491,50,2,3,66330,651,no_money_launder,married,check
3981,4,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,418,11,14,4,6295,690,no_money_launder,single,cash
3982,4,0,0,0,1,1,0,1,1,0,0,1,2,1,2,3,124,28,5,2,80914,758,no_money_launder,divorced,check
3983,4,0,0,0,1,0,1,1,1,0,0,1,2,1,0,6,26,195,4,1,67453,608,no_money_launder,divorced,check
3984,4,0,0,1,0,1,0,0,1,0,0,0,1,1,3,1,188,248,28,14,89101,662,no_money_launder,married,check
3985,4,0,0,1,0,1,0,0,0,0,0,1,2,1,1,6,25,39,33,15,72304,722,no_money_launder,divorced,check
3986,4,0,0,1,0,1,1,1,1,0,0,1,0,1,3,0,176,22,8,20,19301,750,no_money_launder,single,check
3987,4,0,0,1,1,1,1,0,0,0,0,1,2,0,2,1,84,21,2,14,5722,767,no_money_launder,divorced,cash
3988,4,0,0,1,0,1,1,0,1,0,0,1,1,1,4,0,215,195,9,15,249357,631,no_money_launder,married,check
3989,4,0,0,0,0,1,1,1,0,1,0,1,1,1,3,0,214,216,5,3,37049,605,no_money_launder,married,check
3990,4,0,1,1,1,1,1,1,1,0,0,1,2,2,0,3,7,182,1,3,71148,688,no_money_launder,divorced,wire
3991,4,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,94,180,1,15,52982,734,no_money_launder,divorced,check
3992,4,0,0,0,0,1,1,1,0,1,0,0,2,1,0,6,118,20,2,6,32936,782,no_money_launder,divorced,check
3993,4,0,0,0,0,1,1,0,0,1,0,1,2,1,3,0,22,72,4,16,214144,788,no_money_launder,divorced,check
3994,4,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,95,157,5,14,50798,733,no_money_launder,married,check
3995,4,0,1,0,1,1,1,0,1,0,1,1,2,1,0,0,376,226,2,21,130233,787,no_money_launder,divorced,check
3996,4,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,295,13,22,2,48238,710,no_money_launder,single,check
3997,4,0,0,0,0,0,1,0,1,0,0,0,0,1,5,0,39,23,5,10,80099,652,no_money_launder,single,check
3998,4,0,0,1,1,1,1,0,1,0,0,1,2,2,3,0,99,78,11,38,38508,766,no_money_launder,divorced,wire
3999,4,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,61,211,3,6,55712,749,no_money_launder,married,check
4000,4,0,0,0,0,0,1,1,1,1,0,1,0,1,2,6,46,188,3,1,127832,761,no_money_launder,single,check
4001,4,0,0,0,0,0,1,0,1,0,1,1,1,2,0,0,88,5,5,25,6881,598,no_money_launder,married,wire
4002,4,0,1,0,0,0,1,0,1,0,0,1,2,2,0,3,235,236,7,5,130905,616,no_money_launder,divorced,wire
4003,4,0,0,1,0,0,1,0,1,0,1,1,2,1,1,1,82,12,5,3,52953,622,no_money_launder,divorced,check
4004,4,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,59,7,3,44,66131,727,no_money_launder,married,check
4005,4,0,0,0,0,1,1,0,1,0,1,1,2,1,3,5,12,21,5,1,83957,719,no_money_launder,divorced,check
4006,4,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,126,11,4,14,14628,715,no_money_launder,single,check
4007,4,0,0,0,0,1,1,1,1,0,1,1,1,1,0,7,27,174,4,4,7587,680,no_money_launder,married,check
4008,4,0,0,1,1,0,1,0,1,0,1,1,2,0,4,5,305,12,3,19,14698,707,no_money_launder,divorced,cash
4009,4,0,1,1,0,1,1,1,1,0,0,1,2,1,1,6,39,18,7,3,72345,692,no_money_launder,divorced,check
4010,4,0,0,0,0,0,1,1,0,0,1,1,2,1,7,1,44,187,2,11,12999,669,no_money_launder,divorced,check
4011,4,0,0,1,0,1,1,1,1,0,1,1,2,1,4,3,79,44,5,2,90394,549,no_money_launder,divorced,check
4012,4,0,1,1,1,0,1,0,1,0,1,1,2,2,0,0,152,38,4,15,39337,705,no_money_launder,divorced,wire
4013,4,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,287,7,2,5,20636,715,no_money_launder,married,check
4014,4,0,0,0,0,1,1,1,1,0,0,1,2,0,0,0,67,31,15,26,40217,786,no_money_launder,divorced,cash
4015,4,0,1,0,1,1,0,1,0,0,0,1,1,1,0,2,40,24,1,4,74596,663,no_money_launder,married,check
