account_id,performance_period,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type
3500,3,0,1,0,0,1,1,1,1,0,0,1,2,1,2,0,400,18,5,4,69380,713,no_money_launder,divorced,check
3501,3,0,0,0,0,0,1,1,1,0,0,0,2,2,7,0,258,1,1,15,73723,712,no_money_launder,divorced,wire
3502,3,0,1,1,0,0,1,1,1,0,0,1,0,2,1,2,26,125,5,2,32389,749,no_money_launder,single,wire
3503,3,0,0,0,0,1,1,0,1,1,0,1,2,0,0,2,448,206,2,1,62046,729,no_money_launder,divorced,cash
3504,3,0,0,0,1,0,1,1,0,0,0,0,1,2,1,3,47,14,5,16,40506,611,no_money_launder,married,wire
3505,3,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,174,17,5,15,73818,697,no_money_launder,married,check
3506,3,0,0,0,0,0,0,1,0,0,0,1,0,1,3,2,79,2,4,3,76774,727,no_money_launder,single,check
3507,3,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,59,91,6,13,28704,791,no_money_launder,single,check
3508,3,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,211,22,31,11,72869,720,no_money_launder,married,check
3509,3,0,0,1,1,0,1,0,1,0,1,0,0,2,5,0,33,114,3,29,7360,691,no_money_launder,single,wire
3510,3,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,165,187,4,18,130766,536,no_money_launder,married,check
3511,3,0,0,1,1,1,1,0,1,0,0,1,2,2,7,1,192,21,3,5,32899,725,no_money_launder,divorced,wire
3512,3,0,1,0,0,1,1,1,0,0,0,0,1,2,4,6,36,120,5,3,68577,673,no_money_launder,married,wire
3513,3,0,1,0,0,0,1,1,0,0,0,1,1,0,1,2,414,18,8,5,20205,642,no_money_launder,married,cash
3514,3,0,1,1,0,0,1,0,1,1,0,1,1,1,1,2,48,8,6,15,41486,639,no_money_launder,married,check
3515,3,0,1,0,0,0,1,0,0,0,0,1,1,1,3,0,481,9,1,11,66201,731,no_money_launder,married,check
3516,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,7,15,19,1,15,61118,744,no_money_launder,married,check
3517,3,0,0,1,1,0,1,0,1,0,0,1,2,1,0,0,110,15,1,2,34802,589,no_money_launder,divorced,check
3518,3,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,50,15,1,4,72356,690,no_money_launder,married,cash
3519,3,0,1,1,0,1,1,0,1,0,0,1,2,1,1,2,62,15,5,20,69401,727,no_money_launder,divorced,check
3520,3,0,0,0,1,0,0,1,0,0,0,1,0,1,3,0,16,185,1,3,43669,654,no_money_launder,single,check
3521,3,0,0,1,0,0,0,0,1,0,0,1,2,1,0,0,69,25,1,10,61638,698,no_money_launder,divorced,check
3522,3,0,0,0,0,0,1,1,1,1,0,1,2,1,0,1,38,36,4,5,42656,744,no_money_launder,divorced,check
3523,3,0,1,0,0,1,0,0,0,0,0,1,0,1,7,0,54,5,2,2,20573,557,no_money_launder,single,check
3524,3,0,1,0,0,0,1,1,1,0,1,1,1,1,3,6,78,19,3,17,15965,601,no_money_launder,married,check
3525,3,0,0,1,1,0,1,0,0,0,0,1,0,2,3,0,181,20,1,14,72607,570,no_money_launder,single,wire
3526,3,0,0,0,1,0,0,1,1,0,0,1,1,1,3,6,359,120,1,3,8650,697,no_money_launder,married,check
3527,3,0,1,1,0,1,1,0,1,0,1,1,2,0,3,0,13,3,4,4,65573,612,no_money_launder,divorced,cash
3528,3,0,0,0,0,1,1,1,1,1,0,1,2,0,5,2,199,2,12,20,28450,619,no_money_launder,divorced,cash
3529,3,0,1,0,1,0,1,1,0,0,0,1,1,0,6,1,74,14,3,8,14331,711,no_money_launder,married,cash
3530,3,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,46,16,6,16,132566,562,no_money_launder,divorced,check
3531,3,0,1,0,0,1,1,0,0,0,0,1,0,2,5,2,18,74,10,11,55270,695,no_money_launder,single,wire
3532,3,0,0,1,0,0,1,1,1,0,0,1,2,1,1,4,25,21,1,1,40285,744,no_money_launder,divorced,check
3533,3,0,0,0,1,1,1,1,1,0,1,1,2,0,1,0,141,12,4,13,35530,581,no_money_launder,divorced,cash
3534,3,0,0,1,0,1,0,1,1,1,1,1,1,1,5,2,277,81,25,14,88094,835,no_money_launder,married,check
3535,3,0,0,0,1,0,1,1,1,0,0,1,0,2,2,0,89,9,2,5,128203,680,no_money_launder,single,wire
3536,3,0,1,1,0,1,0,1,1,0,0,1,2,1,1,4,95,1,5,12,29326,659,no_money_launder,divorced,check
3537,3,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,452,20,1,15,182815,690,no_money_launder,married,check
3538,3,0,0,0,0,0,1,0,0,0,0,0,2,1,2,7,198,202,2,4,10749,804,no_money_launder,divorced,check
3539,3,0,0,0,0,1,1,0,1,0,0,1,2,1,0,0,74,37,1,14,71597,688,no_money_launder,divorced,check
3540,3,0,1,0,0,0,1,0,0,0,0,0,2,2,0,1,165,13,3,14,113244,772,no_money_launder,divorced,wire
3541,3,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,72,2,1,13,90207,653,no_money_launder,single,check
3542,3,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,62,35,2,4,69587,664,no_money_launder,single,check
3543,3,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,339,200,3,5,227059,643,no_money_launder,single,check
3544,3,0,0,1,0,1,1,1,0,0,0,1,0,1,4,0,93,34,6,11,5844,688,no_money_launder,single,check
3545,3,0,0,0,0,0,1,1,1,0,0,1,2,1,0,0,11,44,4,13,45065,669,no_money_launder,divorced,check
3546,3,0,0,0,1,1,1,1,0,1,1,1,1,0,3,4,234,15,14,1,42980,693,no_money_launder,married,cash
3547,3,0,0,1,0,0,1,1,1,0,0,1,0,1,5,0,13,5,1,21,32335,712,no_money_launder,single,check
3548,3,0,0,0,0,1,0,0,1,1,0,1,2,1,3,0,91,142,5,5,60969,504,no_money_launder,divorced,check
3549,3,0,1,1,0,1,1,1,1,0,0,1,1,1,0,5,31,14,4,2,61197,672,no_money_launder,married,check
3550,3,0,0,1,0,1,1,0,1,1,1,1,2,1,1,3,4,13,1,16,60422,744,no_money_launder,divorced,check
3551,3,0,1,0,0,1,0,1,0,0,0,1,1,1,6,0,79,193,2,9,5987,682,no_money_launder,married,check
3552,3,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,18,208,5,26,61821,727,no_money_launder,single,check
3553,3,0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,200,10,4,5,76035,741,no_money_launder,divorced,check
3554,3,0,0,1,0,1,1,0,0,0,0,1,0,1,0,2,71,226,4,15,58405,589,no_money_launder,single,check
3555,3,0,1,0,0,1,1,1,0,1,1,1,1,1,2,0,82,12,34,1,67404,655,no_money_launder,married,check
3556,3,0,0,1,0,1,1,0,0,0,0,1,1,1,4,4,92,23,5,2,41250,621,no_money_launder,married,check
3557,3,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,277,93,1,13,41373,650,no_money_launder,married,check
3558,3,0,0,0,1,1,1,0,0,1,0,1,2,1,0,3,74,3,4,15,66571,767,no_money_launder,divorced,check
3559,3,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,378,111,5,10,36732,738,no_money_launder,married,check
3560,3,0,1,1,0,1,1,0,0,0,0,1,2,1,1,2,44,60,1,7,47953,756,no_money_launder,divorced,check
3561,3,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,224,17,6,1,78874,719,no_money_launder,married,check
3562,3,0,0,1,0,1,1,1,0,1,0,1,2,1,0,0,220,16,2,13,19253,685,no_money_launder,divorced,check
3563,3,0,0,1,0,1,1,1,1,0,0,0,1,0,2,1,22,23,2,5,63879,712,no_money_launder,married,cash
3564,3,0,0,1,0,1,1,0,1,1,0,1,2,2,2,0,13,44,4,1,64630,738,no_money_launder,divorced,wire
3565,3,0,0,1,0,0,0,1,1,0,0,1,1,2,1,1,103,143,1,4,177760,647,no_money_launder,married,wire
3566,3,0,0,0,0,1,1,1,0,0,0,1,2,0,0,0,107,2,1,5,61162,676,no_money_launder,divorced,cash
3567,3,0,0,1,0,1,1,1,0,1,0,1,0,0,2,0,14,24,1,23,53488,575,no_money_launder,single,cash
3568,3,0,1,1,0,1,1,0,0,0,0,1,1,0,4,0,19,13,3,9,68804,618,no_money_launder,married,cash
3569,3,0,0,1,0,1,1,1,1,0,0,1,2,1,1,1,269,217,17,5,29522,766,no_money_launder,divorced,check
3570,3,0,0,0,1,1,1,1,1,0,1,1,2,1,0,0,53,17,5,18,7772,721,no_money_launder,divorced,check
3571,3,0,0,1,0,1,1,0,1,0,0,1,2,2,0,0,123,57,4,3,21628,806,no_money_launder,divorced,wire
3572,3,0,1,0,0,1,0,1,1,0,0,0,2,1,0,1,31,6,1,13,98702,653,no_money_launder,divorced,check
3573,3,0,0,1,0,0,1,1,1,0,0,1,1,1,6,1,93,238,1,1,66042,725,no_money_launder,married,check
3574,3,0,0,0,0,1,1,0,0,0,0,1,0,2,1,1,7,19,5,2,12604,773,no_money_launder,single,wire
3575,3,0,0,0,1,1,1,0,1,0,0,1,2,1,0,0,126,217,5,3,56618,608,no_money_launder,divorced,check
3576,3,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,24,24,1,14,70982,727,no_money_launder,married,cash
3577,3,0,1,1,1,1,0,1,0,0,0,1,0,1,3,0,39,11,24,3,17279,732,no_money_launder,single,check
3578,3,0,0,1,1,1,1,0,1,0,0,0,1,2,0,0,184,9,5,1,45478,685,no_money_launder,married,wire
3579,3,0,0,1,1,0,1,1,1,0,1,1,0,1,1,2,87,11,9,3,79278,657,no_money_launder,single,check
3580,3,0,1,1,0,1,1,0,1,0,0,1,2,1,1,0,74,12,1,14,17800,734,no_money_launder,divorced,check
3581,3,0,0,1,1,0,1,1,0,0,0,1,2,1,1,0,21,4,5,3,40627,684,no_money_launder,divorced,check
3582,3,0,0,0,0,0,1,1,1,0,0,1,2,1,0,4,27,208,4,2,39411,617,no_money_launder,divorced,check
3583,3,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,27,16,4,15,69029,721,no_money_launder,married,check
3584,3,0,0,0,0,1,0,1,1,0,1,1,0,2,0,0,100,86,5,3,63632,680,no_money_launder,single,wire
3585,3,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,46,130,12,18,40147,721,no_money_launder,married,check
3586,3,0,1,1,1,1,0,0,1,0,0,0,0,1,5,3,34,18,7,4,127936,746,no_money_launder,single,check
3587,3,0,1,1,0,0,0,1,0,0,1,1,1,1,1,3,371,95,3,1,48629,698,no_money_launder,married,check
3588,3,0,0,0,0,0,1,0,0,0,1,0,1,0,2,4,33,13,5,2,65237,844,no_money_launder,married,cash
3589,3,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,210,225,4,5,26326,603,no_money_launder,married,cash
3590,3,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,310,21,2,1,40403,731,no_money_launder,single,check
3591,3,0,1,1,0,0,1,1,1,0,0,1,1,0,1,2,36,101,2,3,132621,746,no_money_launder,married,cash
3592,3,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,72,11,4,41,69137,733,no_money_launder,single,check
3593,3,0,1,0,0,1,1,1,0,1,0,1,0,0,0,6,136,244,5,13,10597,723,no_money_launder,single,cash
3594,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,63,14,1,1,79400,733,no_money_launder,married,check
3595,3,0,1,1,0,1,1,0,1,0,0,1,2,1,3,2,14,2,23,1,67180,603,no_money_launder,divorced,check
3596,3,0,0,0,0,1,1,0,0,0,1,1,1,1,4,0,9,62,6,27,60482,671,no_money_launder,married,check
3597,3,0,0,1,1,1,1,1,0,0,0,1,2,0,0,0,11,19,4,12,14697,773,no_money_launder,divorced,cash
3598,3,0,1,0,0,1,1,1,1,1,0,1,2,1,0,0,87,13,3,3,96965,709,no_money_launder,divorced,check
3599,3,0,1,0,0,1,1,1,0,0,0,0,1,2,1,1,29,240,30,10,33892,654,no_money_launder,married,wire
3600,3,0,1,0,1,1,0,1,1,0,0,0,1,1,4,3,487,11,17,4,64265,624,no_money_launder,married,check
3601,3,0,0,1,1,0,0,1,0,0,1,1,0,1,3,0,74,193,15,14,76910,604,no_money_launder,single,check
3602,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,216,15,4,1,62022,663,no_money_launder,single,cash
3603,3,0,0,0,1,1,0,0,0,0,0,1,0,2,3,2,52,15,4,1,22708,746,no_money_launder,single,wire
3604,3,0,1,0,0,1,0,0,0,0,1,1,1,0,5,0,72,219,5,12,8177,643,no_money_launder,married,cash
3605,3,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,116,13,1,2,34669,687,no_money_launder,divorced,check
3606,3,0,1,1,0,0,1,1,0,0,0,1,1,1,1,2,13,175,3,13,65909,785,no_money_launder,married,check
3607,3,0,0,1,0,1,1,0,0,0,0,1,2,0,0,1,31,140,2,6,13041,630,no_money_launder,divorced,cash
3608,3,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,383,210,1,1,37137,652,no_money_launder,single,cash
3609,3,0,1,1,0,0,1,0,1,0,0,1,0,1,2,2,30,223,10,2,28550,551,no_money_launder,single,check
3610,3,0,0,1,0,1,1,0,0,1,0,1,2,0,6,1,12,88,5,3,44267,702,no_money_launder,divorced,cash
3611,3,0,0,1,0,1,1,1,1,0,1,1,2,1,0,0,259,11,11,2,30882,733,no_money_launder,divorced,check
3612,3,0,0,0,0,1,0,0,1,0,1,1,0,1,3,1,33,8,33,14,35357,655,no_money_launder,single,check
3613,3,0,1,0,1,0,1,1,0,0,0,1,2,2,0,1,44,91,3,13,71499,670,no_money_launder,divorced,wire
3614,3,0,1,0,0,0,0,0,1,0,0,0,2,0,3,0,30,14,9,12,14849,719,no_money_launder,divorced,cash
3615,3,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,203,12,16,14,71087,736,no_money_launder,married,check
3616,3,0,0,1,0,0,0,1,0,0,0,1,0,2,0,2,21,185,10,10,15847,790,no_money_launder,single,wire
3617,3,0,1,0,1,1,1,1,1,0,0,1,2,1,1,1,35,25,8,5,85163,683,no_money_launder,divorced,check
3618,3,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,53,27,6,12,74331,684,no_money_launder,married,check
3619,3,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,71,233,3,14,72099,662,no_money_launder,married,cash
3620,3,0,1,0,0,0,1,1,1,0,0,0,1,2,0,0,53,42,4,2,85211,731,no_money_launder,married,wire
3621,3,0,0,0,0,1,1,0,1,0,0,1,2,0,1,3,81,187,10,39,73312,711,no_money_launder,divorced,cash
3622,3,0,1,0,0,1,1,0,1,0,1,1,1,1,0,2,365,248,2,1,43542,759,no_money_launder,married,check
3623,3,0,1,0,1,0,1,0,1,0,0,1,1,1,2,0,66,132,12,19,66459,558,no_money_launder,married,check
3624,3,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,72,23,3,21,71600,745,no_money_launder,single,cash
3625,3,0,0,1,0,0,1,0,1,0,0,1,1,1,4,1,281,3,4,15,30330,720,no_money_launder,married,check
3626,3,0,1,0,0,1,1,1,0,0,0,1,0,1,7,0,88,15,4,15,6779,634,no_money_launder,single,check
3627,3,0,1,0,0,1,1,1,1,0,0,1,2,1,3,7,17,66,2,2,20278,668,no_money_launder,divorced,check
3628,3,0,0,0,1,0,0,0,1,0,0,1,2,0,1,0,85,228,4,5,12721,626,no_money_launder,divorced,cash
3629,3,0,1,1,1,1,1,1,1,0,1,1,2,0,0,0,338,12,1,1,56445,540,no_money_launder,divorced,cash
3630,3,0,0,1,0,1,0,1,1,0,0,0,2,1,4,2,423,16,7,14,71960,633,no_money_launder,divorced,check
3631,3,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,481,1,1,15,7897,606,no_money_launder,single,check
3632,3,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,62,21,1,1,10678,799,no_money_launder,single,check
3633,3,0,1,1,0,0,1,0,0,1,0,1,0,1,6,4,59,7,5,15,85047,681,no_money_launder,single,check
3634,3,0,1,0,0,1,1,1,0,0,0,1,1,2,1,6,193,19,5,5,61828,777,no_money_launder,married,wire
3635,3,0,1,0,0,0,1,1,1,0,0,1,2,1,5,2,134,38,4,16,99745,589,no_money_launder,divorced,check
3636,3,0,0,0,0,1,0,0,1,0,0,1,2,1,1,2,260,156,8,5,71373,740,no_money_launder,divorced,check
3637,3,0,1,1,1,0,0,0,1,0,1,1,0,0,4,0,50,15,1,5,65447,726,no_money_launder,single,cash
3638,3,0,0,1,0,0,1,1,0,1,0,1,2,0,2,0,90,147,3,30,64063,533,no_money_launder,divorced,cash
3639,3,0,0,0,0,1,1,0,1,0,0,1,1,1,1,3,63,6,14,3,57845,715,no_money_launder,married,check
3640,3,0,0,1,0,1,1,0,1,1,0,1,2,0,1,2,56,21,3,1,67513,633,no_money_launder,divorced,cash
3641,3,0,0,0,0,1,0,1,1,0,1,1,1,1,6,2,14,162,4,4,71660,695,no_money_launder,married,check
3642,3,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,100,5,40,13,66593,789,no_money_launder,divorced,check
3643,3,0,1,1,0,0,1,0,1,0,0,1,1,2,0,0,152,24,5,24,38274,696,no_money_launder,married,wire
3644,3,0,1,0,1,0,0,0,1,0,0,1,1,1,7,0,203,20,3,12,6537,712,no_money_launder,married,check
3645,3,0,0,0,0,0,0,0,1,0,1,1,2,1,1,0,34,218,5,25,44374,783,no_money_launder,divorced,check
3646,3,0,1,1,0,0,0,0,1,0,0,0,1,2,1,3,161,6,5,12,6906,710,no_money_launder,married,wire
3647,3,0,0,1,1,0,1,0,1,0,0,1,2,1,1,4,51,14,4,4,74110,721,no_money_launder,divorced,check
3648,3,0,0,1,0,0,0,1,1,0,1,1,2,1,4,0,196,24,1,1,89198,686,no_money_launder,divorced,check
3649,3,0,1,1,0,1,1,1,1,0,1,1,2,1,7,1,125,11,16,1,70654,658,no_money_launder,divorced,check
3650,3,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,89,11,6,14,40155,536,no_money_launder,single,check
3651,3,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,493,11,5,1,6687,658,no_money_launder,married,check
3652,3,0,0,0,0,1,1,1,0,0,0,1,2,1,2,0,20,235,3,15,20080,789,no_money_launder,divorced,check
3653,3,0,1,0,1,1,1,1,1,0,0,1,1,2,3,2,291,8,1,2,263809,744,no_money_launder,married,wire
3654,3,0,1,0,1,1,0,1,1,0,1,0,0,1,2,0,91,226,2,3,58036,641,no_money_launder,single,check
3655,3,0,1,0,0,1,1,0,1,0,0,0,2,1,2,1,81,13,6,13,66490,748,no_money_launder,divorced,check
3656,3,0,0,0,1,0,0,1,0,0,0,0,1,1,7,0,79,7,4,2,59972,527,no_money_launder,married,check
3657,3,0,1,1,1,1,1,1,1,0,0,1,2,1,2,2,74,3,3,20,40966,743,no_money_launder,divorced,check
3658,3,0,0,1,1,0,1,0,0,0,0,0,2,1,4,0,121,40,9,5,60678,786,no_money_launder,divorced,check
3659,3,0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,76,30,5,15,59841,722,no_money_launder,divorced,cash
3660,3,0,0,1,0,1,1,0,1,0,0,1,2,1,4,1,60,18,2,6,132954,723,no_money_launder,divorced,check
3661,3,0,0,0,1,1,1,1,0,0,0,1,2,1,2,2,46,8,3,12,62389,714,no_money_launder,divorced,check
3662,3,0,0,0,1,1,0,0,1,0,0,1,1,1,2,3,214,66,13,12,64762,596,no_money_launder,married,check
3663,3,0,1,0,0,1,0,0,0,0,0,0,0,2,0,5,298,214,3,7,47089,721,no_money_launder,single,wire
3664,3,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,22,14,5,11,91820,687,no_money_launder,married,cash
3665,3,0,0,0,1,0,1,1,0,0,0,1,0,1,4,2,162,51,1,4,42677,747,no_money_launder,single,check
3666,3,0,0,0,0,1,1,1,0,0,0,1,1,1,1,5,20,142,4,22,11480,602,no_money_launder,married,check
3667,3,0,1,0,0,0,1,0,1,0,0,0,2,1,1,4,29,47,2,26,21111,551,no_money_launder,divorced,check
3668,3,0,0,0,0,1,1,1,0,1,0,1,2,1,4,0,16,100,8,14,65620,775,no_money_launder,divorced,check
3669,3,0,0,1,0,1,0,1,0,0,0,1,2,2,2,0,182,48,3,8,38017,673,no_money_launder,divorced,wire
3670,3,0,0,1,0,0,1,1,1,0,0,1,1,1,0,5,81,42,4,14,17238,570,no_money_launder,married,check
3671,3,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,96,7,12,13,17765,759,no_money_launder,married,check
3672,3,0,0,0,0,0,1,0,0,0,1,1,2,1,0,0,1,19,2,13,70684,642,no_money_launder,divorced,check
3673,3,0,0,0,0,1,1,1,0,0,0,0,1,1,1,2,216,25,4,1,24605,655,no_money_launder,married,check
3674,3,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,375,23,8,12,64882,707,no_money_launder,married,check
3675,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,92,2,1,2,79908,740,no_money_launder,married,cash
3676,3,0,0,0,0,1,0,1,1,0,0,0,0,1,0,7,94,24,9,17,37268,730,no_money_launder,single,check
3677,3,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,42,44,3,3,86364,671,no_money_launder,married,check
3678,3,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,98,4,32,4,8993,702,no_money_launder,married,check
3679,3,0,1,0,1,0,1,1,1,0,0,0,2,1,1,0,11,46,4,3,64406,784,no_money_launder,divorced,check
3680,3,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,40,36,4,15,57079,666,no_money_launder,married,check
3681,3,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,490,13,5,1,49806,694,no_money_launder,married,cash
3682,3,0,0,1,0,1,0,1,1,0,0,1,2,1,5,0,287,20,1,45,123575,616,no_money_launder,divorced,check
3683,3,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,25,87,5,1,5255,795,no_money_launder,single,check
3684,3,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,322,87,4,14,192453,737,no_money_launder,married,check
3685,3,0,0,1,0,1,1,1,0,0,0,1,2,1,0,0,294,73,6,12,41237,678,no_money_launder,divorced,check
3686,3,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,107,2,15,3,73248,722,no_money_launder,single,check
3687,3,0,0,0,0,1,1,1,1,0,0,1,2,1,2,0,73,11,8,3,30411,745,no_money_launder,divorced,check
3688,3,0,1,0,1,0,1,1,1,0,0,1,2,0,0,1,15,13,6,1,5343,747,no_money_launder,divorced,cash
3689,3,0,0,1,0,0,0,0,0,0,0,1,0,1,1,3,490,1,1,14,32472,686,no_money_launder,single,check
3690,3,0,0,1,0,1,1,1,0,1,0,0,1,1,3,0,164,23,1,15,7950,656,no_money_launder,married,check
3691,3,0,0,0,1,1,1,1,0,0,1,1,1,0,5,3,90,105,1,14,9494,773,no_money_launder,married,cash
3692,3,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,25,81,3,19,61925,671,no_money_launder,single,check
3693,3,0,0,0,0,0,0,1,0,0,1,1,2,1,0,2,97,19,20,1,16396,723,no_money_launder,divorced,check
3694,3,0,1,0,0,1,0,1,1,0,0,1,0,1,5,7,383,24,1,4,50812,672,no_money_launder,single,check
3695,3,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,58,1,4,10,5986,688,no_money_launder,married,check
3696,3,0,0,1,0,0,1,1,0,0,0,1,1,1,6,2,38,15,3,33,26807,716,no_money_launder,married,check
3697,3,0,0,1,0,1,1,1,1,0,0,1,2,0,0,0,99,28,45,8,54316,689,no_money_launder,divorced,cash
3698,3,0,0,0,0,0,1,1,0,0,0,1,2,1,3,0,230,96,2,16,14867,739,no_money_launder,divorced,check
3699,3,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,320,28,2,1,31296,721,no_money_launder,married,check
3700,3,0,0,1,0,1,1,1,1,0,1,1,2,1,2,7,127,35,22,21,6977,644,no_money_launder,divorced,check
3701,3,0,0,1,1,0,1,0,1,0,0,1,2,1,1,1,33,23,18,2,110137,748,no_money_launder,divorced,check
3702,3,0,1,0,1,0,1,1,1,1,0,1,1,0,2,3,116,40,5,14,10510,690,no_money_launder,married,cash
3703,3,0,0,1,0,1,1,1,1,0,1,1,1,1,1,7,69,58,5,19,57428,714,no_money_launder,married,check
3704,3,0,0,0,0,1,0,1,0,0,0,1,0,0,5,0,369,209,1,12,126477,750,no_money_launder,single,cash
3705,3,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,209,12,5,1,32855,696,no_money_launder,married,check
3706,3,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,19,6,4,11,60063,731,no_money_launder,single,check
3707,3,0,0,0,0,0,1,1,0,0,0,0,2,2,0,3,140,87,4,4,72965,713,no_money_launder,divorced,wire
3708,3,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,21,136,18,1,41866,718,no_money_launder,divorced,cash
3709,3,0,1,1,0,0,0,1,1,0,0,1,1,2,0,0,54,14,1,12,7729,743,no_money_launder,married,wire
3710,3,0,0,0,0,1,1,1,1,0,0,1,1,1,4,6,386,25,11,15,51857,628,no_money_launder,married,check
3711,3,0,0,1,1,1,0,0,0,0,1,1,1,2,3,7,290,125,3,15,127449,597,no_money_launder,married,wire
3712,3,0,1,1,0,0,1,1,1,0,1,1,1,2,4,0,359,233,4,11,29524,776,no_money_launder,married,wire
3713,3,0,0,1,0,1,1,1,1,0,0,1,1,1,6,3,14,173,5,13,84825,723,no_money_launder,married,check
3714,3,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,143,112,30,3,64711,675,no_money_launder,single,cash
3715,3,0,0,1,0,1,1,1,1,0,0,1,1,1,2,0,486,23,4,5,83239,715,no_money_launder,married,check
3716,3,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,154,11,4,5,92088,687,no_money_launder,married,check
3717,3,0,1,1,0,1,1,1,0,0,1,1,1,0,3,3,261,204,4,5,65658,729,no_money_launder,married,cash
3718,3,0,0,1,0,1,1,1,1,0,0,1,1,0,2,3,30,20,2,1,56512,647,no_money_launder,married,cash
3719,3,0,1,0,0,0,0,0,0,0,0,1,1,2,0,3,137,22,4,5,67506,727,no_money_launder,married,wire
3720,3,0,0,0,1,1,1,1,1,1,0,1,2,1,1,2,75,16,5,1,66460,621,no_money_launder,divorced,check
3721,3,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,54,15,4,3,54441,614,no_money_launder,married,check
3722,3,0,1,1,0,1,1,1,1,0,0,1,1,2,5,2,60,24,3,3,62532,702,no_money_launder,married,wire
3723,3,0,0,1,0,0,0,0,0,0,0,1,1,1,3,2,158,15,3,15,278622,699,no_money_launder,married,check
3724,3,0,1,0,0,0,1,0,1,0,0,1,0,1,7,1,342,15,18,19,45437,762,no_money_launder,single,check
3725,3,0,0,1,0,1,1,1,1,0,1,0,2,1,3,3,22,46,5,18,59922,716,no_money_launder,divorced,check
3726,3,0,0,0,0,1,1,1,1,1,1,1,0,1,2,2,33,179,3,13,57265,790,no_money_launder,single,check
3727,3,0,0,0,1,1,1,0,1,0,0,1,0,2,5,0,31,41,5,14,210461,751,no_money_launder,single,wire
3728,3,0,0,0,1,1,1,0,1,0,0,1,2,1,0,2,77,22,5,2,5047,801,no_money_launder,divorced,check
